[13:10:44]	SUCCESS | Loaded texture "Assets/none.png"
[13:10:51]	INFO    | +	 Adding button script to new gameObject
[13:10:51]	INFO    | +	 Adding box collider 2D to new gameObject
[13:10:51]	        |
[13:10:51]	        |------------------------------------------------------------------------
[13:10:51]	        |
[13:10:51]	INFO    | + Loading Game Object "Button_03"
[13:10:51]	INFO    | +	 Adding transform data to new gameObject
[13:10:51]	INFO    | +	 Adding Sprite to new gameObject
[13:10:51]	SUCCESS | Loaded texture "Assets/ButtonQuit.png"
[13:10:51]	INFO    | +	 Adding button script to new gameObject
[13:10:51]	INFO    | +	 Adding box collider 2D to new gameObject
[13:10:51]	        |
[13:10:51]	        |------------------------------------------------------------------------
[13:10:51]	        |
[13:10:51]	INFO    | + Loading Game Object "Loading"
[13:10:51]	INFO    | +	 Adding transform data to new gameObject
[13:10:51]	INFO    | +	 Adding Sprite to new gameObject
[13:10:51]	SUCCESS | Loaded texture "Assets/Loading.png"
[13:10:51]	        |
[13:10:51]	        |------------------------------------------------------------------------
[13:10:51]	        |
[13:10:51]	INFO    | + Loading Game Object "Loading"
[13:10:51]	INFO    | +	 Adding transform data to new gameObject
[13:10:51]	INFO    | +	 Adding Sprite to new gameObject
[13:10:51]	SUCCESS | Loaded texture "Assets/Loading.png"
[13:10:51]	        |
[13:10:51]	        |------------------------------------------------------------------------
[13:10:51]	        |
[13:10:51]	INFO    | +	 Transform parent found
[13:10:51]	INFO    | +	 Transform parent found
[13:10:51]	        |
[13:10:51]	        |------------------------------------------------------------------------
[13:10:51]	        |
[13:10:51]	SUCCESS | Successfully loaded a new scene
[13:10:52]	INFO    | + Loading Game Object "PlatformGround"
[13:10:52]	INFO    | +	 Adding transform data to new gameObject
[13:10:52]	INFO    | + Loading Shaders "Resource/Shader/Default.shad"
[13:10:52]	SUCCESS | Vertex shader ->	Successfully compiled
[13:10:52]	SUCCESS | Fragment shader ->	Successfully compiled
[13:10:52]	SUCCESS | Shader program ->	Successfully linked
[13:10:52]	INFO    | +	 Adding Model to new gameObject
[13:10:52]	INFO    | +		 Loading new OBJ file
[13:10:52]	        |
[13:10:52]	        |------------------------------------------------------------------------
[13:10:52]	        |
[13:10:52]	SUCCESS | Loaded file "Assets/wallrock.obj"
[13:10:52]	SUCCESS | Loaded file "Assets/wallrock.mtl"
[13:10:57]	SUCCESS | Loaded texture "Assets/wall_rock_basecolor.png"
[13:10:58]	SUCCESS | Loaded file "Assets/dirt.mtl"
[13:11:00]	SUCCESS | Loaded texture "Assets/Dirt_basecolor.png"
[13:11:00]	INFO    | +	 Adding box collider 3D to new gameObject
[13:11:00]	        |
[13:11:00]	        |------------------------------------------------------------------------
[13:11:00]	        |
[13:11:00]	INFO    | + Loading Game Object "Platform2"
[13:11:00]	INFO    | +	 Adding transform data to new gameObject
[13:11:00]	INFO    | +	 Adding Model to new gameObject
[13:11:00]	        |
[13:11:00]	        |------------------------------------------------------------------------
[13:11:00]	        |
[13:11:00]	SUCCESS | Loaded file "Assets/wallrock.mtl"
[13:11:05]	SUCCESS | Loaded texture "Assets/wall_rock_basecolor.png"
[13:11:05]	INFO    | +	 Adding box collider 3D to new gameObject
[13:11:05]	        |
[13:11:05]	        |------------------------------------------------------------------------
[13:11:05]	        |
[13:11:05]	INFO    | + Loading Game Object "Platform3"
[13:11:05]	INFO    | +	 Adding transform data to new gameObject
[13:11:05]	INFO    | +	 Adding Model to new gameObject
[13:11:05]	INFO    | +		 Loading new OBJ file
[13:11:05]	        |
[13:11:05]	        |------------------------------------------------------------------------
[13:11:05]	        |
[13:11:05]	SUCCESS | Loaded file "Assets/dirt.obj"
[13:11:05]	SUCCESS | Loaded file "Assets/dirt.mtl"
[13:11:07]	SUCCESS | Loaded texture "Assets/Dirt_basecolor.png"
[13:11:08]	INFO    | +	 Adding box collider 3D to new gameObject
[13:11:08]	        |
[13:11:08]	        |------------------------------------------------------------------------
[13:11:08]	        |
[13:11:08]	INFO    | + Loading Game Object "Platform4"
[13:11:08]	INFO    | +	 Adding transform data to new gameObject
[13:11:08]	INFO    | +	 Adding Model to new gameObject
[13:11:08]	        |
[13:11:08]	        |------------------------------------------------------------------------
[13:11:08]	        |
[13:11:08]	INFO    | +	 Adding box collider 3D to new gameObject
[13:11:08]	        |
[13:11:08]	        |------------------------------------------------------------------------
[13:11:08]	        |
[13:11:08]	INFO    | + Loading Game Object "Platform5"
[13:11:08]	INFO    | +	 Adding transform data to new gameObject
[13:11:08]	INFO    | +	 Adding Model to new gameObject
[13:11:08]	        |
[13:11:08]	        |------------------------------------------------------------------------
[13:11:08]	        |
[13:11:08]	INFO    | +	 Adding box collider 3D to new gameObject
[13:11:08]	        |
[13:11:08]	        |------------------------------------------------------------------------
[13:11:08]	        |
[13:11:08]	INFO    | + Loading Game Object "Wall_SciFi_01"
[13:11:08]	INFO    | +	 Adding transform data to new gameObject
[13:11:08]	INFO    | +	 Adding Model to new gameObject
[13:11:08]	INFO    | +		 Loading new OBJ file
[13:11:08]	        |
[13:11:08]	        |------------------------------------------------------------------------
[13:11:08]	        |
[13:11:08]	SUCCESS | Loaded file "Assets/scifi_01.obj"
[13:11:08]	SUCCESS | Loaded file "Assets/TexturCom_Scifi_Panel.mtl"
[13:11:08]	SUCCESS | Loaded texture "Assets/Textures/TexturesCom_Scifi_Panel_1K_albedo.png"
[13:11:08]	SUCCESS | Loaded texture "Assets/Textures/TexturesCom_Scifi_Panel_1K_normal.png"
[13:11:08]	SUCCESS | Loaded file "Assets/TexturCom_Scifi_Panel.mtl"
[13:11:09]	SUCCESS | Loaded texture "Assets/Textures/TexturesCom_Scifi_Panel_1K_albedo.png"
[13:11:09]	SUCCESS | Loaded texture "Assets/Textures/TexturesCom_Scifi_Panel_1K_normal.png"
[13:11:09]	INFO    | +	 Adding box collider 3D to new gameObject
[13:11:09]	        |
[13:11:09]	        |------------------------------------------------------------------------
[13:11:09]	        |
[13:11:09]	INFO    | + Loading Game Object "Player"
[13:11:09]	INFO    | +	 Adding transform data to new gameObject
[13:11:09]	INFO    | +	 Adding player script to new gameObject
[13:11:09]	INFO    | +	 Adding light to new gameObject
[13:11:09]	INFO    | +	 Adding sphere collider 3D to new gameObject
[13:11:09]	        |
[13:11:09]	        |------------------------------------------------------------------------
[13:11:09]	        |
[13:11:09]	INFO    | + Loading Game Object "PlayerGFX"
[13:11:09]	INFO    | +	 Adding transform data to new gameObject
[13:11:09]	INFO    | +	 Adding Model to new gameObject
[13:11:09]	INFO    | +		 Loading new OBJ file
[13:11:09]	        |
[13:11:09]	        |------------------------------------------------------------------------
[13:11:09]	        |
[13:11:09]	SUCCESS | Loaded file "Assets/Shapes/sphere.obj"
[13:11:09]	SUCCESS | Loaded file "Assets/Shapes/sphere.mtl"
[13:11:09]	SUCCESS | Loaded file "Assets/Shapes/sphere.mtl"
[13:11:09]	        |
[13:11:09]	        |------------------------------------------------------------------------
[13:11:09]	        |
[13:11:09]	INFO    | + Loading Game Object "Main_Camera"
[13:11:09]	INFO    | +	 Adding transform data to new gameObject
[13:11:09]	INFO    | +	 Adding camera to new gameObject
[13:11:09]	        |
[13:11:09]	        |------------------------------------------------------------------------
[13:11:09]	        |
[13:11:09]	INFO    | + Loading Game Object "Light_01"
[13:11:09]	INFO    | +	 Adding transform data to new gameObject
[13:11:09]	INFO    | +	 Adding light to new gameObject
[13:11:09]	        |
[13:11:09]	        |------------------------------------------------------------------------
[13:11:09]	        |
[13:11:09]	INFO    | + Loading Game Object "Light_02"
[13:11:09]	INFO    | +	 Adding transform data to new gameObject
[13:11:09]	INFO    | +	 Adding light to new gameObject
[13:11:09]	        |
[13:11:09]	        |------------------------------------------------------------------------
[13:11:09]	        |
[13:11:09]	INFO    | + Loading Game Object "Light_03"
[13:11:09]	INFO    | +	 Adding transform data to new gameObject
[13:11:09]	INFO    | +	 Adding light to new gameObject
[13:11:09]	        |
[13:11:09]	        |------------------------------------------------------------------------
[13:11:09]	        |
[13:11:09]	INFO    | + Loading Game Object "BackGroungPauseMenu"
[13:11:09]	INFO    | +	 Adding transform data to new gameObject
[13:11:09]	INFO    | +	 Adding Sprite to new gameObject
[13:11:09]	SUCCESS | Loaded texture "Assets/BlankSprite.png"
[13:11:09]	        |
[13:11:09]	        |------------------------------------------------------------------------
[13:11:09]	        |
[13:11:09]	INFO    | + Loading Game Object "Button_01"
[13:11:09]	INFO    | +	 Adding transform data to new gameObject
[13:11:09]	INFO    | +	 Adding Sprite to new gameObject
[13:11:09]	SUCCESS | Loaded texture "Assets/ButtonResume.png"
[13:11:09]	INFO    | +	 Adding button script to new gameObject
[13:11:09]	INFO    | +	 Adding box collider 2D to new gameObject
[13:11:09]	        |
[13:11:09]	        |------------------------------------------------------------------------
[13:11:09]	        |
[13:11:09]	INFO    | + Loading Game Object "Button_02"
[13:11:09]	INFO    | +	 Adding transform data to new gameObject
[13:11:09]	INFO    | +	 Adding Sprite to new gameObject
[13:11:09]	SUCCESS | Loaded texture "Assets/ButtonSave.png"
[13:11:09]	INFO    | +	 Adding button script to new gameObject
[13:11:09]	INFO    | +	 Adding box collider 2D to new gameObject
[13:11:09]	        |
[13:11:09]	        |------------------------------------------------------------------------
[13:11:09]	        |
[13:11:09]	INFO    | + Loading Game Object "Button_03"
[13:11:09]	INFO    | +	 Adding transform data to new gameObject
[13:11:09]	INFO    | +	 Adding Sprite to new gameObject
[13:11:09]	SUCCESS | Loaded texture "Assets/ButtonBack.png"
[13:11:09]	INFO    | +	 Adding button script to new gameObject
[13:11:09]	INFO    | +	 Adding box collider 2D to new gameObject
[13:11:09]	        |
[13:11:09]	        |------------------------------------------------------------------------
[13:11:09]	        |
[13:11:09]	INFO    | + Loading Game Object "Menu"
[13:11:09]	INFO    | +	 Adding transform data to new gameObject
[13:11:09]	        |
[13:11:09]	        |------------------------------------------------------------------------
[13:11:09]	        |
[13:11:09]	INFO    | +	 Transform parent found
[13:11:09]	INFO    | +	 Transform parent found
[13:11:09]	INFO    | +	 Transform parent found
[13:11:09]	INFO    | +	 Transform parent found
[13:11:09]	INFO    | +	 Transform parent found
[13:11:09]	INFO    | +	 Transform parent found
[13:11:09]	        |
[13:11:09]	        |------------------------------------------------------------------------
[13:11:09]	        |
[13:11:09]	SUCCESS | Successfully loaded a new scene
[13:22:01]	INFO    | - Destroying Graph
[13:22:01]	INFO    | - Unloading scene
[13:22:01]	        |
[13:22:01]	        |------------------------------------------------------------------------
[13:22:01]	        |
[13:22:01]	INFO    | -	 Destroying Object : Loading
[13:22:01]	INFO    | -		Destroying Component Sprite
[13:22:01]	INFO    | -		Destroying Component Transform
[13:22:01]	        |
[13:22:01]	        |------------------------------------------------------------------------
[13:22:01]	        |
[13:22:01]	INFO    | -	 Destroying Object : Loading
[13:22:01]	INFO    | -		Destroying Component Sprite
[13:22:01]	INFO    | -		Destroying Component Transform
[13:22:01]	        |
[13:22:01]	        |------------------------------------------------------------------------
[13:22:01]	        |
[13:22:01]	INFO    | -	 Destroying Object : Button_03
[13:22:01]	INFO    | -		Destroying Component Box Collider 2D
[13:22:01]	INFO    | -		Destroying Component Button
[13:22:01]	INFO    | -		Destroying Component Sprite
[13:22:01]	INFO    | -		Destroying Component Transform
[13:22:01]	        |
[13:22:01]	        |------------------------------------------------------------------------
[13:22:01]	        |
[13:22:01]	INFO    | -	 Destroying Object : Button_02
[13:22:01]	INFO    | -		Destroying Component Box Collider 2D
[13:22:01]	INFO    | -		Destroying Component Button
[13:22:01]	INFO    | -		Destroying Component Sprite
[13:22:01]	INFO    | -		Destroying Component Transform
[13:22:01]	        |
[13:22:01]	        |------------------------------------------------------------------------
[13:22:01]	        |
[13:22:01]	INFO    | -	 Destroying Object : Button_01
[13:22:01]	INFO    | -		Destroying Component Box Collider 2D
[13:22:01]	INFO    | -		Destroying Component Button
[13:22:01]	INFO    | -		Destroying Component Sprite
[13:22:01]	INFO    | -		Destroying Component Transform
[13:22:01]	        |
[13:22:01]	        |------------------------------------------------------------------------
[13:22:01]	        |
[13:22:01]	INFO    | -	 Destroying Object : BackGroung
[13:22:01]	INFO    | -		Destroying Component Sprite
[13:22:01]	INFO    | -		Destroying Component Transform
[13:22:01]	        |
[13:22:01]	        |------------------------------------------------------------------------
[13:22:01]	        |
[13:22:01]	INFO    | - Unloading scene
[13:22:01]	        |
[13:22:01]	        |------------------------------------------------------------------------
[13:22:01]	        |
[13:22:01]	INFO    | -	 Destroying Object : Menu
[13:22:01]	INFO    | -		Destroying Component PauseMenu
[13:22:01]	INFO    | -		Destroying Component Transform
[13:22:01]	        |
[13:22:01]	        |------------------------------------------------------------------------
[13:22:01]	        |
[13:22:01]	INFO    | -	 Destroying Object : Button_03
[13:22:01]	INFO    | -		Destroying Component Box Collider 2D
[13:22:01]	INFO    | -		Destroying Component Button
[13:22:01]	INFO    | -		Destroying Component Sprite
[13:22:01]	INFO    | -		Destroying Component Transform
[13:22:01]	        |
[13:22:01]	        |------------------------------------------------------------------------
[13:22:01]	        |
[13:22:01]	INFO    | -	 Destroying Object : Button_02
[13:22:01]	INFO    | -		Destroying Component Box Collider 2D
[13:22:01]	INFO    | -		Destroying Component Button
[13:22:01]	INFO    | -		Destroying Component Sprite
[13:22:01]	INFO    | -		Destroying Component Transform
[13:22:01]	        |
[13:22:01]	        |------------------------------------------------------------------------
[13:22:01]	        |
[13:22:01]	INFO    | -	 Destroying Object : Button_01
[13:22:01]	INFO    | -		Destroying Component Box Collider 2D
[13:22:01]	INFO    | -		Destroying Component Button
[13:22:01]	INFO    | -		Destroying Component Sprite
[13:22:01]	INFO    | -		Destroying Component Transform
[13:22:01]	        |
[13:22:01]	        |------------------------------------------------------------------------
[13:22:01]	        |
[13:22:01]	INFO    | -	 Destroying Object : BackGroungPauseMenu
[13:22:01]	INFO    | -		Destroying Component Sprite
[13:22:01]	INFO    | -		Destroying Component Transform
[13:22:01]	        |
[13:22:01]	        |------------------------------------------------------------------------
[13:22:01]	        |
[13:22:01]	INFO    | -	 Destroying Object : Light_03
[13:22:01]	INFO    | -		Destroying Component Light
[13:22:01]	INFO    | -		Destroying Component Transform
[13:22:01]	        |
[13:22:01]	        |------------------------------------------------------------------------
[13:22:01]	        |
[13:22:01]	INFO    | -	 Destroying Object : Light_02
[13:22:01]	INFO    | -		Destroying Component Light
[13:22:01]	INFO    | -		Destroying Component Transform
[13:22:01]	        |
[13:22:01]	        |------------------------------------------------------------------------
[13:22:01]	        |
[13:22:01]	INFO    | -	 Destroying Object : Light_01
[13:22:01]	INFO    | -		Destroying Component Light
[13:22:01]	INFO    | -		Destroying Component Transform
[13:22:01]	        |
[13:22:01]	        |------------------------------------------------------------------------
[13:22:01]	        |
[13:22:01]	INFO    | -	 Destroying Object : Main_Camera
[13:22:01]	INFO    | -		Destroying Component Camera
[13:22:01]	INFO    | -		Destroying Component Transform
[13:22:01]	        |
[13:22:01]	        |------------------------------------------------------------------------
[13:22:01]	        |
[13:22:01]	INFO    | -	 Destroying Object : PlayerGFX
[13:22:01]	INFO    | -		Destroying Component Sphere
[13:22:01]	INFO    | -		Destroying Component Transform
[13:22:01]	        |
[13:22:01]	        |------------------------------------------------------------------------
[13:22:01]	        |
[13:22:01]	INFO    | -	 Destroying Object : Player
[13:22:01]	INFO    | -		Destroying Component Sphere Collider 3D
[13:22:01]	INFO    | -		Destroying Component 
[13:22:01]	INFO    | -		Destroying Component RigidBody 3D
[13:22:01]	INFO    | -		Destroying Component 
[13:22:01]	INFO    | -		Destroying Component Player
[13:22:01]	INFO    | -		Destroying Component Transform
[13:22:01]	        |
[13:22:01]	        |------------------------------------------------------------------------
[13:22:01]	        |
[13:22:01]	INFO    | -	 Destroying Object : Wall_SciFi_01
[13:22:01]	INFO    | -		Destroying Component Box Collider 3D
[13:22:01]	INFO    | -		Destroying Component 
[13:22:01]	INFO    | -		Destroying Component SciFi_01
[13:22:01]	INFO    | -		Destroying Component Transform
[13:22:01]	        |
[13:22:01]	        |------------------------------------------------------------------------
[13:22:01]	        |
[13:22:01]	INFO    | -	 Destroying Object : Platform5
[13:22:01]	INFO    | -		Destroying Component Box Collider 3D
[13:22:01]	INFO    | -		Destroying Component 
[13:22:01]	INFO    | -		Destroying Component DirtBlock
[13:22:01]	INFO    | -		Destroying Component Transform
[13:22:01]	        |
[13:22:01]	        |------------------------------------------------------------------------
[13:22:01]	        |
[13:22:01]	INFO    | -	 Destroying Object : Platform4
[13:22:01]	INFO    | -		Destroying Component Box Collider 3D
[13:22:01]	INFO    | -		Destroying Component 
[13:22:01]	INFO    | -		Destroying Component DirtBlock
[13:22:01]	INFO    | -		Destroying Component Transform
[13:22:01]	        |
[13:22:01]	        |------------------------------------------------------------------------
[13:22:01]	        |
[13:22:01]	INFO    | -	 Destroying Object : Platform3
[13:22:01]	INFO    | -		Destroying Component Box Collider 3D
[13:22:01]	INFO    | -		Destroying Component 
[13:22:01]	INFO    | -		Destroying Component DirtBlock
[13:22:01]	INFO    | -		Destroying Component Transform
[13:22:01]	        |
[13:22:01]	        |------------------------------------------------------------------------
[13:22:01]	        |
[13:22:01]	INFO    | -	 Destroying Object : Platform2
[13:22:01]	INFO    | -		Destroying Component Box Collider 3D
[13:22:01]	INFO    | -		Destroying Component 
[13:22:01]	INFO    | -		Destroying Component WallBlock
[13:22:01]	INFO    | -		Destroying Component Transform
[13:22:01]	        |
[13:22:01]	        |------------------------------------------------------------------------
[13:22:01]	        |
[13:22:01]	INFO    | -	 Destroying Object : PlatformGround
[13:22:01]	INFO    | -		Destroying Component Box Collider 3D
[13:22:01]	INFO    | -		Destroying Component 
[13:22:01]	INFO    | -		Destroying Component WallBlock
[13:22:01]	INFO    | -		Destroying Component Transform
[13:22:01]	        |
[13:22:01]	        |------------------------------------------------------------------------
[13:22:01]	        |
[13:22:01]	INFO    | Closing program...
