[09:39:39]	SUCCESS | Loaded texture "Assets/none.png"
[09:40:07]	        |------------------------------------------------------------------------
[09:40:07]	        |
[09:40:07]	SUCCESS | Loaded file "Assets/dirt.obj"
[09:40:07]	SUCCESS | Loaded file "Assets/dirt.mtl"
[09:40:10]	SUCCESS | Loaded texture "Assets/Dirt_basecolor.png"
[09:40:10]	        |
[09:40:10]	        |------------------------------------------------------------------------
[09:40:10]	        |
[09:40:10]	INFO    | + Loading Game Object "Platform4"
[09:40:10]	INFO    | +	 Adding transform data to new gameObject
[09:40:10]	INFO    | +	 Adding box collider 3D to new gameObject
[09:40:10]	        |
[09:40:10]	        |------------------------------------------------------------------------
[09:40:10]	        |
[09:40:10]	INFO    | + Loading Game Object "PlatformGFX4"
[09:40:10]	INFO    | +	 Adding transform data to new gameObject
[09:40:10]	INFO    | +	 Adding Model to new gameObject
[09:40:10]	        |
[09:40:10]	        |------------------------------------------------------------------------
[09:40:10]	        |
[09:40:10]	        |
[09:40:10]	        |------------------------------------------------------------------------
[09:40:10]	        |
[09:40:10]	INFO    | + Loading Game Object "Platform5"
[09:40:10]	INFO    | +	 Adding transform data to new gameObject
[09:40:10]	INFO    | +	 Adding box collider 3D to new gameObject
[09:40:10]	        |
[09:40:10]	        |------------------------------------------------------------------------
[09:40:10]	        |
[09:40:10]	INFO    | + Loading Game Object "PlatformGFX5"
[09:40:10]	INFO    | +	 Adding transform data to new gameObject
[09:40:10]	INFO    | +	 Adding Model to new gameObject
[09:40:10]	        |
[09:40:10]	        |------------------------------------------------------------------------
[09:40:10]	        |
[09:40:10]	        |
[09:40:10]	        |------------------------------------------------------------------------
[09:40:10]	        |
[09:40:10]	INFO    | + Loading Game Object "Player"
[09:40:10]	INFO    | +	 Adding transform data to new gameObject
[09:40:10]	INFO    | +	 Adding player script to new gameObject
[09:40:10]	INFO    | +	 Adding light to new gameObject
[09:40:10]	INFO    | +	 Adding sphere collider 3D to new gameObject
[09:40:10]	        |
[09:40:10]	        |------------------------------------------------------------------------
[09:40:10]	        |
[09:40:10]	INFO    | + Loading Game Object "PlayerGFX"
[09:40:10]	INFO    | +	 Adding transform data to new gameObject
[09:40:10]	INFO    | +	 Adding Model to new gameObject
[09:40:10]	        |
[09:40:10]	        |------------------------------------------------------------------------
[09:40:10]	        |
[09:40:10]	        |
[09:40:10]	        |------------------------------------------------------------------------
[09:40:10]	        |
[09:40:10]	INFO    | + Loading Game Object "Main_Camera"
[09:40:10]	INFO    | +	 Adding transform data to new gameObject
[09:40:10]	INFO    | +	 Adding camera to new gameObject
[09:40:10]	        |
[09:40:10]	        |------------------------------------------------------------------------
[09:40:10]	        |
[09:40:10]	INFO    | + Loading Game Object "Light_01"
[09:40:10]	INFO    | +	 Adding transform data to new gameObject
[09:40:10]	INFO    | +	 Adding light to new gameObject
[09:40:10]	        |
[09:40:10]	        |------------------------------------------------------------------------
[09:40:10]	        |
[09:40:10]	INFO    | + Loading Game Object "Light_02"
[09:40:10]	INFO    | +	 Adding transform data to new gameObject
[09:40:10]	INFO    | +	 Adding light to new gameObject
[09:40:10]	        |
[09:40:10]	        |------------------------------------------------------------------------
[09:40:10]	        |
[09:40:10]	INFO    | + Loading Game Object "BackGroungPauseMenu"
[09:40:10]	INFO    | +	 Adding transform data to new gameObject
[09:40:10]	INFO    | +	 Adding Sprite to new gameObject
[09:40:10]	INFO    | + Loading Shaders "Resource/Shader/Sprite.shad"
[09:40:10]	SUCCESS | Vertex shader ->	Successfully compiled
[09:40:10]	SUCCESS | Fragment shader ->	Successfully compiled
[09:40:10]	SUCCESS | Shader program ->	Successfully linked
[09:40:10]	SUCCESS | Loaded texture "Assets/BlankSprite.png"
[09:40:10]	        |
[09:40:10]	        |------------------------------------------------------------------------
[09:40:10]	        |
[09:40:10]	INFO    | + Loading Game Object "Button_01"
[09:40:10]	INFO    | +	 Adding transform data to new gameObject
[09:40:10]	INFO    | +	 Adding Sprite to new gameObject
[09:40:10]	SUCCESS | Loaded texture "Assets/ButtonResume.png"
[09:40:10]	INFO    | +	 Adding button script to new gameObject
[09:40:10]	INFO    | +	 Adding box collider 2D to new gameObject
[09:40:10]	        |
[09:40:10]	        |------------------------------------------------------------------------
[09:40:10]	        |
[09:40:10]	INFO    | + Loading Game Object "Button_02"
[09:40:10]	INFO    | +	 Adding transform data to new gameObject
[09:40:10]	INFO    | +	 Adding Sprite to new gameObject
[09:40:10]	SUCCESS | Loaded texture "Assets/ButtonSave.png"
[09:40:10]	INFO    | +	 Adding button script to new gameObject
[09:40:10]	INFO    | +	 Adding box collider 2D to new gameObject
[09:40:10]	        |
[09:40:10]	        |------------------------------------------------------------------------
[09:40:10]	        |
[09:40:10]	INFO    | + Loading Game Object "Button_03"
[09:40:10]	INFO    | +	 Adding transform data to new gameObject
[09:40:10]	INFO    | +	 Adding Sprite to new gameObject
[09:40:10]	SUCCESS | Loaded texture "Assets/ButtonBack.png"
[09:40:10]	INFO    | +	 Adding button script to new gameObject
[09:40:10]	INFO    | +	 Adding box collider 2D to new gameObject
[09:40:10]	        |
[09:40:10]	        |------------------------------------------------------------------------
[09:40:10]	        |
[09:40:10]	INFO    | + Loading Game Object "Menu"
[09:40:10]	INFO    | +	 Adding transform data to new gameObject
[09:40:10]	INFO    | +	 Adding PauseMenu to new gameObject
[09:40:10]	        |
[09:40:10]	        |------------------------------------------------------------------------
[09:40:10]	        |
[09:40:10]	INFO    | + Loading Game Object "Light_03"
[09:40:10]	INFO    | +	 Adding transform data to new gameObject
[09:40:10]	INFO    | +	 Adding light to new gameObject
[09:40:10]	        |
[09:40:10]	        |------------------------------------------------------------------------
[09:40:10]	        |
[09:40:10]	INFO    | +	 Transform parent found
[09:40:10]	INFO    | +	 Transform parent found
[09:40:10]	INFO    | +	 Transform parent found
[09:40:10]	INFO    | +	 Transform parent found
[09:40:10]	INFO    | +	 Transform parent found
[09:40:10]	INFO    | +	 Transform parent found
[09:40:10]	INFO    | +	 Transform parent found
[09:40:10]	INFO    | +	 Transform parent found
[09:40:10]	INFO    | +	 Transform parent found
[09:40:10]	INFO    | +	 Transform parent found
[09:40:10]	INFO    | +	 Transform parent found
[09:40:10]	        |
[09:40:10]	        |------------------------------------------------------------------------
[09:40:10]	        |
[09:40:10]	SUCCESS | Successfully loaded a new scene
[10:12:08]	INFO    | - Destroying Graph
[10:12:08]	INFO    | - Unloading scene
[10:12:08]	        |
[10:12:08]	        |------------------------------------------------------------------------
[10:12:08]	        |
[10:12:08]	INFO    | -	 Destroying Object : Light_03
[10:12:08]	INFO    | -		Destroying Component Transform
[10:12:08]	INFO    | -		Destroying Component Light
[10:12:08]	        |
[10:12:08]	        |------------------------------------------------------------------------
[10:12:08]	        |
[10:12:08]	INFO    | -	 Destroying Object : Menu
[10:12:08]	INFO    | -		Destroying Component Transform
[10:12:08]	INFO    | -		Destroying Component PauseMenu
[10:12:08]	        |
[10:12:08]	        |------------------------------------------------------------------------
[10:12:08]	        |
[10:12:08]	INFO    | -	 Destroying Object : Button_03
[10:12:08]	INFO    | -		Destroying Component Transform
[10:12:08]	INFO    | -		Destroying Component Sprite
[10:12:08]	INFO    | -		Destroying Component Button
[10:12:08]	INFO    | -		Destroying Component Box Collider 2D
[10:12:08]	        |
[10:12:08]	        |------------------------------------------------------------------------
[10:12:08]	        |
[10:12:08]	INFO    | -	 Destroying Object : Button_02
[10:12:08]	INFO    | -		Destroying Component Transform
[10:12:08]	INFO    | -		Destroying Component Sprite
[10:12:08]	INFO    | -		Destroying Component Button
[10:12:08]	INFO    | -		Destroying Component Box Collider 2D
[10:12:08]	        |
[10:12:08]	        |------------------------------------------------------------------------
[10:12:08]	        |
[10:12:08]	INFO    | -	 Destroying Object : Button_01
[10:12:08]	INFO    | -		Destroying Component Transform
[10:12:08]	INFO    | -		Destroying Component Sprite
[10:12:08]	INFO    | -		Destroying Component Button
[10:12:08]	INFO    | -		Destroying Component Box Collider 2D
[10:12:08]	        |
[10:12:08]	        |------------------------------------------------------------------------
[10:12:08]	        |
[10:12:08]	INFO    | -	 Destroying Object : BackGroungPauseMenu
[10:12:08]	INFO    | -		Destroying Component Transform
[10:12:08]	INFO    | -		Destroying Component Sprite
[10:12:08]	        |
[10:12:08]	        |------------------------------------------------------------------------
[10:12:08]	        |
[10:12:08]	INFO    | -	 Destroying Object : Light_02
[10:12:08]	INFO    | -		Destroying Component Transform
[10:12:08]	INFO    | -		Destroying Component Light
[10:12:08]	        |
[10:12:08]	        |------------------------------------------------------------------------
[10:12:08]	        |
[10:12:08]	INFO    | -	 Destroying Object : Light_01
[10:12:08]	INFO    | -		Destroying Component Transform
[10:12:08]	INFO    | -		Destroying Component Light
[10:12:08]	        |
[10:12:08]	        |------------------------------------------------------------------------
[10:12:08]	        |
[10:12:08]	INFO    | -	 Destroying Object : Main_Camera
[10:12:08]	INFO    | -		Destroying Component Transform
[10:12:08]	INFO    | -		Destroying Component Camera
[10:12:08]	        |
[10:12:08]	        |------------------------------------------------------------------------
[10:12:08]	        |
[10:12:08]	INFO    | -	 Destroying Object : PlayerGFX
[10:12:08]	INFO    | -		Destroying Component Transform
[10:12:08]	INFO    | -		Destroying Component DirtBlock
[10:12:08]	        |
[10:12:08]	        |------------------------------------------------------------------------
[10:12:08]	        |
[10:12:08]	INFO    | -	 Destroying Object : Player
[10:12:08]	INFO    | -		Destroying Component Transform
[10:12:08]	INFO    | -		Destroying Component Player
[10:12:08]	INFO    | -		Destroying Component RigidBody 3D
[10:12:08]	INFO    | -		Destroying Component 
[10:12:08]	INFO    | -		Destroying Component Sphere Collider 3D
[10:12:08]	INFO    | -		Destroying Component 
[10:12:08]	        |
[10:12:08]	        |------------------------------------------------------------------------
[10:12:08]	        |
[10:12:08]	INFO    | -	 Destroying Object : PlatformGFX5
[10:12:08]	INFO    | -		Destroying Component Transform
[10:12:08]	INFO    | -		Destroying Component DirtBlock
[10:12:08]	        |
[10:12:08]	        |------------------------------------------------------------------------
[10:12:08]	        |
[10:12:08]	INFO    | -	 Destroying Object : Platform5
[10:12:08]	INFO    | -		Destroying Component Transform
[10:12:08]	INFO    | -		Destroying Component Box Collider 3D
[10:12:08]	INFO    | -		Destroying Component 
[10:12:08]	        |
[10:12:08]	        |------------------------------------------------------------------------
[10:12:08]	        |
[10:12:08]	INFO    | -	 Destroying Object : PlatformGFX4
[10:12:08]	INFO    | -		Destroying Component Transform
[10:12:08]	INFO    | -		Destroying Component DirtBlock
[10:12:08]	        |
[10:12:08]	        |------------------------------------------------------------------------
[10:12:08]	        |
[10:12:08]	INFO    | -	 Destroying Object : Platform4
[10:12:08]	INFO    | -		Destroying Component Transform
[10:12:08]	INFO    | -		Destroying Component Box Collider 3D
[10:12:08]	INFO    | -		Destroying Component 
[10:12:08]	        |
[10:12:08]	        |------------------------------------------------------------------------
[10:12:08]	        |
[10:12:08]	INFO    | -	 Destroying Object : PlatformGFX3
[10:12:08]	INFO    | -		Destroying Component Transform
[10:12:08]	INFO    | -		Destroying Component DirtBlock
[10:12:08]	        |
[10:12:08]	        |------------------------------------------------------------------------
[10:12:08]	        |
[10:12:08]	INFO    | -	 Destroying Object : Platform3
[10:12:08]	INFO    | -		Destroying Component Transform
[10:12:08]	INFO    | -		Destroying Component Box Collider 3D
[10:12:08]	INFO    | -		Destroying Component 
[10:12:08]	        |
[10:12:08]	        |------------------------------------------------------------------------
[10:12:08]	        |
[10:12:08]	INFO    | -	 Destroying Object : PlatformGFX2
[10:12:08]	INFO    | -		Destroying Component Transform
[10:12:08]	INFO    | -		Destroying Component WallBlock
[10:12:08]	        |
[10:12:08]	        |------------------------------------------------------------------------
[10:12:08]	        |
[10:12:08]	INFO    | -	 Destroying Object : Platform2
[10:12:08]	INFO    | -		Destroying Component Transform
[10:12:08]	INFO    | -		Destroying Component Box Collider 3D
[10:12:08]	INFO    | -		Destroying Component 
[10:12:08]	        |
[10:12:08]	        |------------------------------------------------------------------------
[10:12:08]	        |
[10:12:08]	INFO    | -	 Destroying Object : PlatformGFX
[10:12:08]	INFO    | -		Destroying Component Transform
[10:12:08]	INFO    | -		Destroying Component WallBlock
[10:12:08]	        |
[10:12:08]	        |------------------------------------------------------------------------
[10:12:08]	        |
[10:12:08]	INFO    | -	 Destroying Object : Platform
[10:12:08]	INFO    | -		Destroying Component Transform
[10:12:08]	INFO    | -		Destroying Component Box Collider 3D
[10:12:08]	INFO    | -		Destroying Component 
[10:12:08]	        |
[10:12:08]	        |------------------------------------------------------------------------
[10:12:08]	        |
[10:12:08]	INFO    | Closing program...
