[11:58:48]	SUCCESS | Loaded texture "Assets/none.png"
[12:00:19]	INFO    | -		Destroying Component Transform
[12:00:19]	        |
[12:00:19]	        |------------------------------------------------------------------------
[12:00:19]	        |
[12:00:19]	INFO    | -	 Destroying Object : Button_01
[12:00:19]	INFO    | -		Destroying Component Box Collider 2D
[12:00:19]	INFO    | -		Destroying Component Button
[12:00:19]	INFO    | -		Destroying Component Sprite
[12:00:19]	INFO    | -		Destroying Component Transform
[12:00:19]	        |
[12:00:19]	        |------------------------------------------------------------------------
[12:00:19]	        |
[12:00:19]	INFO    | -	 Destroying Object : BackGroungPauseMenu
[12:00:19]	INFO    | -		Destroying Component Sprite
[12:00:19]	INFO    | -		Destroying Component Transform
[12:00:19]	        |
[12:00:19]	        |------------------------------------------------------------------------
[12:00:19]	        |
[12:00:19]	INFO    | -	 Destroying Object : Light_03
[12:00:19]	INFO    | -		Destroying Component Light
[12:00:19]	INFO    | -		Destroying Component Transform
[12:00:19]	        |
[12:00:19]	        |------------------------------------------------------------------------
[12:00:19]	        |
[12:00:19]	INFO    | -	 Destroying Object : Light_02
[12:00:19]	INFO    | -		Destroying Component Light
[12:00:19]	INFO    | -		Destroying Component Transform
[12:00:19]	        |
[12:00:19]	        |------------------------------------------------------------------------
[12:00:19]	        |
[12:00:19]	INFO    | -	 Destroying Object : Light_01
[12:00:19]	INFO    | -		Destroying Component Light
[12:00:19]	INFO    | -		Destroying Component Transform
[12:00:19]	        |
[12:00:19]	        |------------------------------------------------------------------------
[12:00:19]	        |
[12:00:19]	INFO    | -	 Destroying Object : Main_Camera
[12:00:19]	INFO    | -		Destroying Component Camera
[12:00:19]	INFO    | -		Destroying Component Transform
[12:00:19]	        |
[12:00:19]	        |------------------------------------------------------------------------
[12:00:19]	        |
[12:00:19]	INFO    | -	 Destroying Object : PlayerGFX
[12:00:19]	INFO    | -		Destroying Component Sphere
[12:00:19]	INFO    | -		Destroying Component Transform
[12:00:19]	        |
[12:00:19]	        |------------------------------------------------------------------------
[12:00:19]	        |
[12:00:19]	INFO    | -	 Destroying Object : Player
[12:00:19]	INFO    | -		Destroying Component Sphere Collider 3D
[12:00:19]	INFO    | -		Destroying Component 
[12:00:19]	INFO    | -		Destroying Component RigidBody 3D
[12:00:19]	INFO    | -		Destroying Component 
[12:00:19]	INFO    | -		Destroying Component Player
[12:00:19]	INFO    | -		Destroying Component Transform
[12:00:19]	        |
[12:00:19]	        |------------------------------------------------------------------------
[12:00:19]	        |
[12:00:19]	INFO    | -	 Destroying Object : Wall_SciFi_01
[12:00:19]	INFO    | -		Destroying Component Box Collider 3D
[12:00:19]	INFO    | -		Destroying Component 
[12:00:19]	INFO    | -		Destroying Component SciFi_01
[12:00:19]	INFO    | -		Destroying Component Transform
[12:00:19]	        |
[12:00:19]	        |------------------------------------------------------------------------
[12:00:19]	        |
[12:00:19]	INFO    | -	 Destroying Object : Platform5
[12:00:19]	INFO    | -		Destroying Component Box Collider 3D
[12:00:19]	INFO    | -		Destroying Component 
[12:00:19]	INFO    | -		Destroying Component DirtBlock
[12:00:19]	INFO    | -		Destroying Component Transform
[12:00:19]	        |
[12:00:19]	        |------------------------------------------------------------------------
[12:00:19]	        |
[12:00:19]	INFO    | -	 Destroying Object : Platform4
[12:00:19]	INFO    | -		Destroying Component Box Collider 3D
[12:00:19]	INFO    | -		Destroying Component 
[12:00:19]	INFO    | -		Destroying Component DirtBlock
[12:00:19]	INFO    | -		Destroying Component Transform
[12:00:19]	        |
[12:00:19]	        |------------------------------------------------------------------------
[12:00:19]	        |
[12:00:19]	INFO    | -	 Destroying Object : Platform3
[12:00:19]	INFO    | -		Destroying Component Box Collider 3D
[12:00:19]	INFO    | -		Destroying Component 
[12:00:19]	INFO    | -		Destroying Component DirtBlock
[12:00:19]	INFO    | -		Destroying Component Transform
[12:00:19]	        |
[12:00:19]	        |------------------------------------------------------------------------
[12:00:19]	        |
[12:00:19]	INFO    | -	 Destroying Object : Platform2
[12:00:19]	INFO    | -		Destroying Component Box Collider 3D
[12:00:19]	INFO    | -		Destroying Component 
[12:00:19]	INFO    | -		Destroying Component WallBlock
[12:00:19]	INFO    | -		Destroying Component Transform
[12:00:19]	        |
[12:00:19]	        |------------------------------------------------------------------------
[12:00:19]	        |
[12:00:19]	INFO    | -	 Destroying Object : PlatformGround
[12:00:19]	INFO    | -		Destroying Component Box Collider 3D
[12:00:19]	INFO    | -		Destroying Component 
[12:00:19]	INFO    | -		Destroying Component WallBlock
[12:00:19]	INFO    | -		Destroying Component Transform
[12:00:19]	        |
[12:00:19]	        |------------------------------------------------------------------------
[12:00:19]	        |
[12:00:19]	INFO    | Closing program...
