[13:47:34]	SUCCESS | Loaded texture "Assets/none.png"
[13:47:53]	INFO    | + Loading Game Object "Platform5"
[13:47:53]	INFO    | +	 Adding transform data to new gameObject
[13:47:53]	INFO    | +	 Adding Model to new gameObject
[13:47:53]	        |
[13:47:53]	        |------------------------------------------------------------------------
[13:47:53]	        |
[13:47:53]	INFO    | +	 Adding box collider 3D to new gameObject
[13:47:53]	        |
[13:47:53]	        |------------------------------------------------------------------------
[13:47:53]	        |
[13:47:53]	INFO    | + Loading Game Object "Wall_SciFi_01"
[13:47:53]	INFO    | +	 Adding transform data to new gameObject
[13:47:53]	INFO    | +	 Adding Model to new gameObject
[13:47:53]	INFO    | +		 Loading new OBJ file
[13:47:53]	        |
[13:47:53]	        |------------------------------------------------------------------------
[13:47:53]	        |
[13:47:53]	SUCCESS | Loaded file "Assets/scifi_01.obj"
[13:47:53]	SUCCESS | Loaded file "Assets/TexturCom_Scifi_Panel.mtl"
[13:47:54]	SUCCESS | Loaded texture "Assets/Textures/TexturesCom_Scifi_Panel_1K_albedo.png"
[13:47:54]	SUCCESS | Loaded texture "Assets/Textures/TexturesCom_Scifi_Panel_1K_normal.png"
[13:47:54]	SUCCESS | Loaded file "Assets/TexturCom_Scifi_Panel.mtl"
[13:47:54]	SUCCESS | Loaded texture "Assets/Textures/TexturesCom_Scifi_Panel_1K_albedo.png"
[13:47:55]	SUCCESS | Loaded texture "Assets/Textures/TexturesCom_Scifi_Panel_1K_normal.png"
[13:47:55]	INFO    | +	 Adding box collider 3D to new gameObject
[13:47:55]	        |
[13:47:55]	        |------------------------------------------------------------------------
[13:47:55]	        |
[13:47:55]	INFO    | + Loading Game Object "Player"
[13:47:55]	INFO    | +	 Adding transform data to new gameObject
[13:47:55]	INFO    | +	 Adding player script to new gameObject
[13:47:55]	INFO    | +	 Adding light to new gameObject
[13:47:55]	INFO    | +	 Adding sphere collider 3D to new gameObject
[13:47:55]	        |
[13:47:55]	        |------------------------------------------------------------------------
[13:47:55]	        |
[13:47:55]	INFO    | + Loading Game Object "PlayerGFX"
[13:47:55]	INFO    | +	 Adding transform data to new gameObject
[13:47:55]	INFO    | +	 Adding Model to new gameObject
[13:47:55]	INFO    | +		 Loading new OBJ file
[13:47:55]	        |
[13:47:55]	        |------------------------------------------------------------------------
[13:47:55]	        |
[13:47:55]	SUCCESS | Loaded file "Assets/Shapes/sphere.obj"
[13:47:55]	SUCCESS | Loaded file "Assets/Shapes/sphere.mtl"
[13:47:55]	SUCCESS | Loaded file "Assets/Shapes/sphere.mtl"
[13:47:55]	        |
[13:47:55]	        |------------------------------------------------------------------------
[13:47:55]	        |
[13:47:55]	INFO    | + Loading Game Object "Main_Camera"
[13:47:55]	INFO    | +	 Adding transform data to new gameObject
[13:47:55]	INFO    | +	 Adding camera to new gameObject
[13:47:55]	        |
[13:47:55]	        |------------------------------------------------------------------------
[13:47:55]	        |
[13:47:55]	INFO    | + Loading Game Object "Light_01"
[13:47:55]	INFO    | +	 Adding transform data to new gameObject
[13:47:55]	INFO    | +	 Adding light to new gameObject
[13:47:55]	        |
[13:47:55]	        |------------------------------------------------------------------------
[13:47:55]	        |
[13:47:55]	INFO    | + Loading Game Object "Light_02"
[13:47:55]	INFO    | +	 Adding transform data to new gameObject
[13:47:55]	INFO    | +	 Adding light to new gameObject
[13:47:55]	        |
[13:47:55]	        |------------------------------------------------------------------------
[13:47:55]	        |
[13:47:55]	INFO    | + Loading Game Object "Light_03"
[13:47:55]	INFO    | +	 Adding transform data to new gameObject
[13:47:55]	INFO    | +	 Adding light to new gameObject
[13:47:55]	        |
[13:47:55]	        |------------------------------------------------------------------------
[13:47:55]	        |
[13:47:55]	INFO    | + Loading Game Object "BackGroungPauseMenu"
[13:47:55]	INFO    | +	 Adding transform data to new gameObject
[13:47:55]	INFO    | +	 Adding Sprite to new gameObject
[13:47:55]	SUCCESS | Loaded texture "Assets/BlankSprite.png"
[13:47:55]	        |
[13:47:55]	        |------------------------------------------------------------------------
[13:47:55]	        |
[13:47:55]	INFO    | + Loading Game Object "Button_01"
[13:47:55]	INFO    | +	 Adding transform data to new gameObject
[13:47:55]	INFO    | +	 Adding Sprite to new gameObject
[13:47:55]	SUCCESS | Loaded texture "Assets/ButtonResume.png"
[13:47:55]	INFO    | +	 Adding button script to new gameObject
[13:47:55]	INFO    | +	 Adding box collider 2D to new gameObject
[13:47:55]	        |
[13:47:55]	        |------------------------------------------------------------------------
[13:47:55]	        |
[13:47:55]	INFO    | + Loading Game Object "Button_02"
[13:47:55]	INFO    | +	 Adding transform data to new gameObject
[13:47:55]	INFO    | +	 Adding Sprite to new gameObject
[13:47:55]	SUCCESS | Loaded texture "Assets/ButtonSave.png"
[13:47:55]	INFO    | +	 Adding button script to new gameObject
[13:47:55]	INFO    | +	 Adding box collider 2D to new gameObject
[13:47:55]	        |
[13:47:55]	        |------------------------------------------------------------------------
[13:47:55]	        |
[13:47:55]	INFO    | + Loading Game Object "Button_03"
[13:47:55]	INFO    | +	 Adding transform data to new gameObject
[13:47:55]	INFO    | +	 Adding Sprite to new gameObject
[13:47:55]	SUCCESS | Loaded texture "Assets/ButtonBack.png"
[13:47:55]	INFO    | +	 Adding button script to new gameObject
[13:47:55]	INFO    | +	 Adding box collider 2D to new gameObject
[13:47:55]	        |
[13:47:55]	        |------------------------------------------------------------------------
[13:47:55]	        |
[13:47:55]	INFO    | + Loading Game Object "Menu"
[13:47:55]	INFO    | +	 Adding transform data to new gameObject
[13:47:55]	        |
[13:47:55]	        |------------------------------------------------------------------------
[13:47:55]	        |
[13:47:55]	INFO    | +	 Transform parent found
[13:47:55]	INFO    | +	 Transform parent found
[13:47:55]	INFO    | +	 Transform parent found
[13:47:55]	INFO    | +	 Transform parent found
[13:47:55]	INFO    | +	 Transform parent found
[13:47:55]	INFO    | +	 Transform parent found
[13:47:55]	        |
[13:47:55]	        |------------------------------------------------------------------------
[13:47:55]	        |
[13:47:55]	SUCCESS | Successfully loaded a new scene
[13:49:16]	INFO    | - Destroying Graph
[13:49:16]	INFO    | - Unloading scene
[13:49:16]	        |
[13:49:16]	        |------------------------------------------------------------------------
[13:49:16]	        |
[13:49:16]	INFO    | -	 Destroying Object : Loading
[13:49:16]	INFO    | -		Destroying Component Sprite
[13:49:16]	INFO    | -		Destroying Component Transform
[13:49:16]	        |
[13:49:16]	        |------------------------------------------------------------------------
[13:49:16]	        |
[13:49:16]	INFO    | -	 Destroying Object : Loading
[13:49:16]	INFO    | -		Destroying Component Sprite
[13:49:16]	INFO    | -		Destroying Component Transform
[13:49:16]	        |
[13:49:16]	        |------------------------------------------------------------------------
[13:49:16]	        |
[13:49:16]	INFO    | -	 Destroying Object : Button_03
[13:49:16]	INFO    | -		Destroying Component Box Collider 2D
[13:49:16]	INFO    | -		Destroying Component Button
[13:49:16]	INFO    | -		Destroying Component Sprite
[13:49:16]	INFO    | -		Destroying Component Transform
[13:49:16]	        |
[13:49:16]	        |------------------------------------------------------------------------
[13:49:16]	        |
[13:49:16]	INFO    | -	 Destroying Object : Button_02
[13:49:16]	INFO    | -		Destroying Component Box Collider 2D
[13:49:16]	INFO    | -		Destroying Component Button
[13:49:16]	INFO    | -		Destroying Component Sprite
[13:49:16]	INFO    | -		Destroying Component Transform
[13:49:16]	        |
[13:49:16]	        |------------------------------------------------------------------------
[13:49:16]	        |
[13:49:16]	INFO    | -	 Destroying Object : Button_01
[13:49:16]	INFO    | -		Destroying Component Box Collider 2D
[13:49:16]	INFO    | -		Destroying Component Button
[13:49:16]	INFO    | -		Destroying Component Sprite
[13:49:16]	INFO    | -		Destroying Component Transform
[13:49:16]	        |
[13:49:16]	        |------------------------------------------------------------------------
[13:49:16]	        |
[13:49:16]	INFO    | -	 Destroying Object : BackGroung
[13:49:16]	INFO    | -		Destroying Component Sprite
[13:49:16]	INFO    | -		Destroying Component Transform
[13:49:16]	        |
[13:49:16]	        |------------------------------------------------------------------------
[13:49:16]	        |
[13:49:16]	INFO    | - Unloading scene
[13:49:16]	        |
[13:49:16]	        |------------------------------------------------------------------------
[13:49:16]	        |
[13:49:16]	INFO    | -	 Destroying Object : Menu
[13:49:16]	INFO    | -		Destroying Component PauseMenu
[13:49:16]	INFO    | -		Destroying Component Transform
[13:49:16]	        |
[13:49:16]	        |------------------------------------------------------------------------
[13:49:16]	        |
[13:49:16]	INFO    | -	 Destroying Object : Button_03
[13:49:16]	INFO    | -		Destroying Component Box Collider 2D
[13:49:16]	INFO    | -		Destroying Component Button
[13:49:16]	INFO    | -		Destroying Component Sprite
[13:49:16]	INFO    | -		Destroying Component Transform
[13:49:16]	        |
[13:49:16]	        |------------------------------------------------------------------------
[13:49:16]	        |
[13:49:16]	INFO    | -	 Destroying Object : Button_02
[13:49:16]	INFO    | -		Destroying Component Box Collider 2D
[13:49:16]	INFO    | -		Destroying Component Button
[13:49:16]	INFO    | -		Destroying Component Sprite
[13:49:16]	INFO    | -		Destroying Component Transform
[13:49:16]	        |
[13:49:16]	        |------------------------------------------------------------------------
[13:49:16]	        |
[13:49:16]	INFO    | -	 Destroying Object : Button_01
[13:49:16]	INFO    | -		Destroying Component Box Collider 2D
[13:49:16]	INFO    | -		Destroying Component Button
[13:49:16]	INFO    | -		Destroying Component Sprite
[13:49:16]	INFO    | -		Destroying Component Transform
[13:49:16]	        |
[13:49:16]	        |------------------------------------------------------------------------
[13:49:16]	        |
[13:49:16]	INFO    | -	 Destroying Object : BackGroungPauseMenu
[13:49:16]	INFO    | -		Destroying Component Sprite
[13:49:16]	INFO    | -		Destroying Component Transform
[13:49:16]	        |
[13:49:16]	        |------------------------------------------------------------------------
[13:49:16]	        |
[13:49:16]	INFO    | -	 Destroying Object : Light_03
[13:49:16]	INFO    | -		Destroying Component Light
[13:49:16]	INFO    | -		Destroying Component Transform
[13:49:16]	        |
[13:49:16]	        |------------------------------------------------------------------------
[13:49:16]	        |
[13:49:16]	INFO    | -	 Destroying Object : Light_02
[13:49:16]	INFO    | -		Destroying Component Light
[13:49:16]	INFO    | -		Destroying Component Transform
[13:49:16]	        |
[13:49:16]	        |------------------------------------------------------------------------
[13:49:16]	        |
[13:49:16]	INFO    | -	 Destroying Object : Light_01
[13:49:16]	INFO    | -		Destroying Component Light
[13:49:16]	INFO    | -		Destroying Component Transform
[13:49:16]	        |
[13:49:16]	        |------------------------------------------------------------------------
[13:49:16]	        |
[13:49:16]	INFO    | -	 Destroying Object : Main_Camera
[13:49:16]	INFO    | -		Destroying Component Camera
[13:49:16]	INFO    | -		Destroying Component Transform
[13:49:16]	        |
[13:49:16]	        |------------------------------------------------------------------------
[13:49:16]	        |
[13:49:16]	INFO    | -	 Destroying Object : PlayerGFX
[13:49:16]	INFO    | -		Destroying Component Sphere
[13:49:16]	INFO    | -		Destroying Component Transform
[13:49:16]	        |
[13:49:16]	        |------------------------------------------------------------------------
[13:49:16]	        |
[13:49:16]	INFO    | -	 Destroying Object : Player
[13:49:16]	INFO    | -		Destroying Component Sphere Collider 3D
[13:49:16]	INFO    | -		Destroying Component 
[13:49:16]	INFO    | -		Destroying Component RigidBody 3D
[13:49:16]	INFO    | -		Destroying Component 
[13:49:16]	INFO    | -		Destroying Component Player
[13:49:16]	INFO    | -		Destroying Component Transform
[13:49:16]	        |
[13:49:16]	        |------------------------------------------------------------------------
[13:49:16]	        |
[13:49:16]	INFO    | -	 Destroying Object : Wall_SciFi_01
[13:49:16]	INFO    | -		Destroying Component Box Collider 3D
[13:49:16]	INFO    | -		Destroying Component 
[13:49:16]	INFO    | -		Destroying Component SciFi_01
[13:49:16]	INFO    | -		Destroying Component Transform
[13:49:16]	        |
[13:49:16]	        |------------------------------------------------------------------------
[13:49:16]	        |
[13:49:16]	INFO    | -	 Destroying Object : Platform5
[13:49:16]	INFO    | -		Destroying Component Box Collider 3D
[13:49:16]	INFO    | -		Destroying Component 
[13:49:16]	INFO    | -		Destroying Component DirtBlock
[13:49:16]	INFO    | -		Destroying Component Transform
[13:49:16]	        |
[13:49:16]	        |------------------------------------------------------------------------
[13:49:16]	        |
[13:49:16]	INFO    | -	 Destroying Object : Platform4
[13:49:16]	INFO    | -		Destroying Component Box Collider 3D
[13:49:16]	INFO    | -		Destroying Component 
[13:49:16]	INFO    | -		Destroying Component DirtBlock
[13:49:16]	INFO    | -		Destroying Component Transform
[13:49:16]	        |
[13:49:16]	        |------------------------------------------------------------------------
[13:49:16]	        |
[13:49:16]	INFO    | -	 Destroying Object : Platform3
[13:49:16]	INFO    | -		Destroying Component Box Collider 3D
[13:49:16]	INFO    | -		Destroying Component 
[13:49:16]	INFO    | -		Destroying Component DirtBlock
[13:49:16]	INFO    | -		Destroying Component Transform
[13:49:16]	        |
[13:49:16]	        |------------------------------------------------------------------------
[13:49:16]	        |
[13:49:16]	INFO    | -	 Destroying Object : Platform2
[13:49:16]	INFO    | -		Destroying Component Box Collider 3D
[13:49:16]	INFO    | -		Destroying Component 
[13:49:16]	INFO    | -		Destroying Component WallBlock
[13:49:16]	INFO    | -		Destroying Component Transform
[13:49:16]	        |
[13:49:16]	        |------------------------------------------------------------------------
[13:49:16]	        |
[13:49:16]	INFO    | -	 Destroying Object : PlatformGround
[13:49:16]	INFO    | -		Destroying Component Box Collider 3D
[13:49:16]	INFO    | -		Destroying Component 
[13:49:16]	INFO    | -		Destroying Component WallBlock
[13:49:16]	INFO    | -		Destroying Component Transform
[13:49:16]	        |
[13:49:16]	        |------------------------------------------------------------------------
[13:49:16]	        |
[13:49:16]	INFO    | Closing program...
