[11:52:01]	SUCCESS | Loaded texture "Assets/none.png"
[11:52:03]	SUCCESS | Loaded texture "Assets/Loading.png"
[11:52:03]	        |
[11:52:03]	        |------------------------------------------------------------------------
[11:52:03]	        |
[11:52:03]	INFO    | + Loading Game Object "Loading"
[11:52:03]	INFO    | +	 Adding transform data to new gameObject
[11:52:03]	INFO    | +	 Adding Sprite to new gameObject
[11:52:03]	SUCCESS | Loaded texture "Assets/Loading.png"
[11:52:03]	        |
[11:52:03]	        |------------------------------------------------------------------------
[11:52:03]	        |
[11:52:03]	INFO    | +	 Transform parent found
[11:52:03]	INFO    | +	 Transform parent found
[11:52:03]	        |
[11:52:03]	        |------------------------------------------------------------------------
[11:52:03]	        |
[11:52:03]	SUCCESS | Successfully loaded a new scene
[11:52:04]	INFO    | + Loading Game Object "PlatformGround"
[11:52:04]	INFO    | +	 Adding transform data to new gameObject
[11:52:04]	INFO    | + Loading Shaders "Resource/Shader/Default.shad"
[11:52:04]	SUCCESS | Vertex shader ->	Successfully compiled
[11:52:05]	SUCCESS | Fragment shader ->	Successfully compiled
[11:52:05]	SUCCESS | Shader program ->	Successfully linked
[11:52:05]	INFO    | +	 Adding Model to new gameObject
[11:52:05]	INFO    | +		 Loading new OBJ file
[11:52:05]	        |
[11:52:05]	        |------------------------------------------------------------------------
[11:52:05]	        |
[11:52:05]	SUCCESS | Loaded file "Assets/wallrock.obj"
[11:52:05]	SUCCESS | Loaded file "Assets/wallrock.mtl"
[11:52:10]	SUCCESS | Loaded texture "Assets/wall_rock_basecolor.png"
[11:52:10]	SUCCESS | Loaded file "Assets/dirt.mtl"
[11:52:13]	SUCCESS | Loaded texture "Assets/Dirt_basecolor.png"
[11:52:13]	INFO    | +	 Adding box collider 3D to new gameObject
[11:52:13]	        |
[11:52:13]	        |------------------------------------------------------------------------
[11:52:13]	        |
[11:52:13]	INFO    | + Loading Game Object "Platform2"
[11:52:13]	INFO    | +	 Adding transform data to new gameObject
[11:52:13]	INFO    | +	 Adding Model to new gameObject
[11:52:13]	        |
[11:52:13]	        |------------------------------------------------------------------------
[11:52:13]	        |
[11:52:13]	SUCCESS | Loaded file "Assets/wallrock.mtl"
[11:52:18]	SUCCESS | Loaded texture "Assets/wall_rock_basecolor.png"
[11:52:19]	INFO    | +	 Adding box collider 3D to new gameObject
[11:52:19]	        |
[11:52:19]	        |------------------------------------------------------------------------
[11:52:19]	        |
[11:52:19]	INFO    | + Loading Game Object "Platform3"
[11:52:19]	INFO    | +	 Adding transform data to new gameObject
[11:52:19]	INFO    | +	 Adding Model to new gameObject
[11:52:19]	INFO    | +		 Loading new OBJ file
[11:52:19]	        |
[11:52:19]	        |------------------------------------------------------------------------
[11:52:19]	        |
[11:52:19]	SUCCESS | Loaded file "Assets/dirt.obj"
[11:52:19]	SUCCESS | Loaded file "Assets/dirt.mtl"
[11:52:21]	SUCCESS | Loaded texture "Assets/Dirt_basecolor.png"
[11:52:21]	INFO    | +	 Adding box collider 3D to new gameObject
[11:52:21]	        |
[11:52:21]	        |------------------------------------------------------------------------
[11:52:21]	        |
[11:52:21]	INFO    | + Loading Game Object "Platform4"
[11:52:21]	INFO    | +	 Adding transform data to new gameObject
[11:52:21]	INFO    | +	 Adding Model to new gameObject
[11:52:21]	        |
[11:52:21]	        |------------------------------------------------------------------------
[11:52:21]	        |
[11:52:21]	INFO    | +	 Adding box collider 3D to new gameObject
[11:52:21]	        |
[11:52:21]	        |------------------------------------------------------------------------
[11:52:21]	        |
[11:52:21]	INFO    | + Loading Game Object "Platform5"
[11:52:21]	INFO    | +	 Adding transform data to new gameObject
[11:52:21]	INFO    | +	 Adding Model to new gameObject
[11:52:21]	        |
[11:52:21]	        |------------------------------------------------------------------------
[11:52:21]	        |
[11:52:21]	INFO    | +	 Adding box collider 3D to new gameObject
[11:52:21]	        |
[11:52:21]	        |------------------------------------------------------------------------
[11:52:21]	        |
[11:52:21]	INFO    | + Loading Game Object "Wall_SciFi_01"
[11:52:21]	INFO    | +	 Adding transform data to new gameObject
[11:52:21]	INFO    | +	 Adding Model to new gameObject
[11:52:21]	INFO    | +		 Loading new OBJ file
[11:52:21]	        |
[11:52:21]	        |------------------------------------------------------------------------
[11:52:21]	        |
[11:52:21]	SUCCESS | Loaded file "Assets/scifi_01.obj"
[11:52:21]	SUCCESS | Loaded file "Assets/TexturCom_Scifi_Panel.mtl"
[11:52:21]	SUCCESS | Loaded texture "Assets/Textures/TexturesCom_Scifi_Panel_1K_albedo.png"
[11:52:22]	SUCCESS | Loaded texture "Assets/Textures/TexturesCom_Scifi_Panel_1K_normal.png"
[11:52:22]	SUCCESS | Loaded file "Assets/TexturCom_Scifi_Panel.mtl"
[11:52:22]	SUCCESS | Loaded texture "Assets/Textures/TexturesCom_Scifi_Panel_1K_albedo.png"
[11:52:22]	SUCCESS | Loaded texture "Assets/Textures/TexturesCom_Scifi_Panel_1K_normal.png"
[11:52:22]	        |
[11:52:22]	        |------------------------------------------------------------------------
[11:52:22]	        |
[11:52:22]	INFO    | + Loading Game Object "Player"
[11:52:22]	INFO    | +	 Adding transform data to new gameObject
[11:52:22]	INFO    | +	 Adding player script to new gameObject
[11:52:22]	INFO    | +	 Adding light to new gameObject
[11:52:22]	INFO    | +	 Adding sphere collider 3D to new gameObject
[11:52:22]	        |
[11:52:22]	        |------------------------------------------------------------------------
[11:52:22]	        |
[11:52:22]	INFO    | + Loading Game Object "PlayerGFX"
[11:52:22]	INFO    | +	 Adding transform data to new gameObject
[11:52:22]	INFO    | +	 Adding Model to new gameObject
[11:52:22]	INFO    | +		 Loading new OBJ file
[11:52:22]	        |
[11:52:22]	        |------------------------------------------------------------------------
[11:52:22]	        |
[11:52:22]	SUCCESS | Loaded file "Assets/Shapes/sphere.obj"
[11:52:22]	SUCCESS | Loaded file "Assets/Shapes/sphere.mtl"
[11:52:22]	SUCCESS | Loaded file "Assets/Shapes/sphere.mtl"
[11:52:22]	        |
[11:52:22]	        |------------------------------------------------------------------------
[11:52:22]	        |
[11:52:22]	INFO    | + Loading Game Object "Main_Camera"
[11:52:22]	INFO    | +	 Adding transform data to new gameObject
[11:52:22]	INFO    | +	 Adding camera to new gameObject
[11:52:22]	        |
[11:52:22]	        |------------------------------------------------------------------------
[11:52:22]	        |
[11:52:22]	INFO    | + Loading Game Object "Light_01"
[11:52:22]	INFO    | +	 Adding transform data to new gameObject
[11:52:22]	INFO    | +	 Adding light to new gameObject
[11:52:22]	        |
[11:52:22]	        |------------------------------------------------------------------------
[11:52:22]	        |
[11:52:22]	INFO    | + Loading Game Object "Light_02"
[11:52:22]	INFO    | +	 Adding transform data to new gameObject
[11:52:22]	INFO    | +	 Adding light to new gameObject
[11:52:22]	        |
[11:52:22]	        |------------------------------------------------------------------------
[11:52:22]	        |
[11:52:22]	INFO    | + Loading Game Object "Light_03"
[11:52:22]	INFO    | +	 Adding transform data to new gameObject
[11:52:22]	INFO    | +	 Adding light to new gameObject
[11:52:22]	        |
[11:52:22]	        |------------------------------------------------------------------------
[11:52:22]	        |
[11:52:22]	INFO    | + Loading Game Object "BackGroungPauseMenu"
[11:52:22]	INFO    | +	 Adding transform data to new gameObject
[11:52:22]	INFO    | +	 Adding Sprite to new gameObject
[11:52:22]	SUCCESS | Loaded texture "Assets/BlankSprite.png"
[11:52:22]	        |
[11:52:22]	        |------------------------------------------------------------------------
[11:52:22]	        |
[11:52:22]	INFO    | + Loading Game Object "Button_01"
[11:52:22]	INFO    | +	 Adding transform data to new gameObject
[11:52:22]	INFO    | +	 Adding Sprite to new gameObject
[11:52:22]	SUCCESS | Loaded texture "Assets/ButtonResume.png"
[11:52:22]	INFO    | +	 Adding button script to new gameObject
[11:52:22]	INFO    | +	 Adding box collider 2D to new gameObject
[11:52:22]	        |
[11:52:22]	        |------------------------------------------------------------------------
[11:52:22]	        |
[11:52:22]	INFO    | + Loading Game Object "Button_02"
[11:52:22]	INFO    | +	 Adding transform data to new gameObject
[11:52:22]	INFO    | +	 Adding Sprite to new gameObject
[11:52:22]	SUCCESS | Loaded texture "Assets/ButtonSave.png"
[11:52:22]	INFO    | +	 Adding button script to new gameObject
[11:52:22]	INFO    | +	 Adding box collider 2D to new gameObject
[11:52:22]	        |
[11:52:22]	        |------------------------------------------------------------------------
[11:52:22]	        |
[11:52:22]	INFO    | + Loading Game Object "Button_03"
[11:52:22]	INFO    | +	 Adding transform data to new gameObject
[11:52:22]	INFO    | +	 Adding Sprite to new gameObject
[11:52:22]	SUCCESS | Loaded texture "Assets/ButtonBack.png"
[11:52:22]	INFO    | +	 Adding button script to new gameObject
[11:52:22]	INFO    | +	 Adding box collider 2D to new gameObject
[11:52:22]	        |
[11:52:22]	        |------------------------------------------------------------------------
[11:52:22]	        |
[11:52:22]	INFO    | + Loading Game Object "Menu"
[11:52:22]	INFO    | +	 Adding transform data to new gameObject
[11:52:22]	        |
[11:52:22]	        |------------------------------------------------------------------------
[11:52:22]	        |
[11:52:22]	INFO    | +	 Transform parent found
[11:52:22]	INFO    | +	 Transform parent found
[11:52:22]	INFO    | +	 Transform parent found
[11:52:22]	INFO    | +	 Transform parent found
[11:52:22]	INFO    | +	 Transform parent found
[11:52:22]	INFO    | +	 Transform parent found
[11:52:22]	        |
[11:52:22]	        |------------------------------------------------------------------------
[11:52:22]	        |
[11:52:22]	SUCCESS | Successfully loaded a new scene
[11:57:46]	INFO    | - Destroying Graph
[11:57:46]	INFO    | - Unloading scene
[11:57:46]	        |
[11:57:46]	        |------------------------------------------------------------------------
[11:57:46]	        |
[11:57:46]	INFO    | -	 Destroying Object : Loading
[11:57:46]	INFO    | -		Destroying Component Sprite
[11:57:46]	INFO    | -		Destroying Component Transform
[11:57:46]	        |
[11:57:46]	        |------------------------------------------------------------------------
[11:57:46]	        |
[11:57:46]	INFO    | -	 Destroying Object : Loading
[11:57:46]	INFO    | -		Destroying Component Sprite
[11:57:46]	INFO    | -		Destroying Component Transform
[11:57:46]	        |
[11:57:46]	        |------------------------------------------------------------------------
[11:57:46]	        |
[11:57:46]	INFO    | -	 Destroying Object : Button_03
[11:57:46]	INFO    | -		Destroying Component Box Collider 2D
[11:57:46]	INFO    | -		Destroying Component Button
[11:57:46]	INFO    | -		Destroying Component Sprite
[11:57:46]	INFO    | -		Destroying Component Transform
[11:57:46]	        |
[11:57:46]	        |------------------------------------------------------------------------
[11:57:46]	        |
[11:57:46]	INFO    | -	 Destroying Object : Button_02
[11:57:46]	INFO    | -		Destroying Component Box Collider 2D
[11:57:46]	INFO    | -		Destroying Component Button
[11:57:46]	INFO    | -		Destroying Component Sprite
[11:57:46]	INFO    | -		Destroying Component Transform
[11:57:46]	        |
[11:57:46]	        |------------------------------------------------------------------------
[11:57:46]	        |
[11:57:46]	INFO    | -	 Destroying Object : Button_01
[11:57:46]	INFO    | -		Destroying Component Box Collider 2D
[11:57:46]	INFO    | -		Destroying Component Button
[11:57:46]	INFO    | -		Destroying Component Sprite
[11:57:46]	INFO    | -		Destroying Component Transform
[11:57:46]	        |
[11:57:46]	        |------------------------------------------------------------------------
[11:57:46]	        |
[11:57:46]	INFO    | -	 Destroying Object : BackGroung
[11:57:46]	INFO    | -		Destroying Component Sprite
[11:57:46]	INFO    | -		Destroying Component Transform
[11:57:46]	        |
[11:57:46]	        |------------------------------------------------------------------------
[11:57:46]	        |
[11:57:46]	INFO    | - Unloading scene
[11:57:46]	        |
[11:57:46]	        |------------------------------------------------------------------------
[11:57:46]	        |
[11:57:46]	INFO    | -	 Destroying Object : Menu
[11:57:46]	INFO    | -		Destroying Component PauseMenu
[11:57:46]	INFO    | -		Destroying Component Transform
[11:57:46]	        |
[11:57:46]	        |------------------------------------------------------------------------
[11:57:46]	        |
[11:57:46]	INFO    | -	 Destroying Object : Button_03
[11:57:46]	INFO    | -		Destroying Component Box Collider 2D
[11:57:46]	INFO    | -		Destroying Component Button
[11:57:46]	INFO    | -		Destroying Component Sprite
[11:57:46]	INFO    | -		Destroying Component Transform
[11:57:46]	        |
[11:57:46]	        |------------------------------------------------------------------------
[11:57:46]	        |
[11:57:46]	INFO    | -	 Destroying Object : Button_02
[11:57:46]	INFO    | -		Destroying Component Box Collider 2D
[11:57:46]	INFO    | -		Destroying Component Button
[11:57:46]	INFO    | -		Destroying Component Sprite
[11:57:46]	INFO    | -		Destroying Component Transform
[11:57:46]	        |
[11:57:46]	        |------------------------------------------------------------------------
[11:57:46]	        |
[11:57:46]	INFO    | -	 Destroying Object : Button_01
[11:57:46]	INFO    | -		Destroying Component Box Collider 2D
[11:57:46]	INFO    | -		Destroying Component Button
[11:57:46]	INFO    | -		Destroying Component Sprite
[11:57:46]	INFO    | -		Destroying Component Transform
[11:57:46]	        |
[11:57:46]	        |------------------------------------------------------------------------
[11:57:46]	        |
[11:57:46]	INFO    | -	 Destroying Object : BackGroungPauseMenu
[11:57:46]	INFO    | -		Destroying Component Sprite
[11:57:46]	INFO    | -		Destroying Component Transform
[11:57:46]	        |
[11:57:46]	        |------------------------------------------------------------------------
[11:57:46]	        |
[11:57:46]	INFO    | -	 Destroying Object : Light_03
[11:57:46]	INFO    | -		Destroying Component Light
[11:57:46]	INFO    | -		Destroying Component Transform
[11:57:46]	        |
[11:57:46]	        |------------------------------------------------------------------------
[11:57:46]	        |
[11:57:46]	INFO    | -	 Destroying Object : Light_02
[11:57:46]	INFO    | -		Destroying Component Light
[11:57:46]	INFO    | -		Destroying Component Transform
[11:57:46]	        |
[11:57:46]	        |------------------------------------------------------------------------
[11:57:46]	        |
[11:57:46]	INFO    | -	 Destroying Object : Light_01
[11:57:46]	INFO    | -		Destroying Component Light
[11:57:46]	INFO    | -		Destroying Component Transform
[11:57:46]	        |
[11:57:46]	        |------------------------------------------------------------------------
[11:57:46]	        |
[11:57:46]	INFO    | -	 Destroying Object : Main_Camera
[11:57:46]	INFO    | -		Destroying Component Camera
[11:57:46]	INFO    | -		Destroying Component Transform
[11:57:46]	        |
[11:57:46]	        |------------------------------------------------------------------------
[11:57:46]	        |
[11:57:46]	INFO    | -	 Destroying Object : PlayerGFX
[11:57:46]	INFO    | -		Destroying Component Sphere
[11:57:46]	INFO    | -		Destroying Component Transform
[11:57:46]	        |
[11:57:46]	        |------------------------------------------------------------------------
[11:57:46]	        |
[11:57:46]	INFO    | -	 Destroying Object : Player
[11:57:46]	INFO    | -		Destroying Component Sphere Collider 3D
[11:57:46]	INFO    | -		Destroying Component 
[11:57:46]	INFO    | -		Destroying Component RigidBody 3D
[11:57:46]	INFO    | -		Destroying Component 
[11:57:46]	INFO    | -		Destroying Component Player
[11:57:46]	INFO    | -		Destroying Component Transform
[11:57:46]	        |
[11:57:46]	        |------------------------------------------------------------------------
[11:57:46]	        |
[11:57:46]	INFO    | -	 Destroying Object : Wall_SciFi_01
[11:57:46]	INFO    | -		Destroying Component Box Collider 3D
[11:57:46]	INFO    | -		Destroying Component 
[11:57:46]	INFO    | -		Destroying Component SciFi_01
[11:57:46]	INFO    | -		Destroying Component Transform
[11:57:46]	        |
[11:57:46]	        |------------------------------------------------------------------------
[11:57:46]	        |
[11:57:46]	INFO    | -	 Destroying Object : Platform5
[11:57:46]	INFO    | -		Destroying Component Box Collider 3D
[11:57:46]	INFO    | -		Destroying Component 
[11:57:46]	INFO    | -		Destroying Component DirtBlock
[11:57:46]	INFO    | -		Destroying Component Transform
[11:57:46]	        |
[11:57:46]	        |------------------------------------------------------------------------
[11:57:46]	        |
[11:57:46]	INFO    | -	 Destroying Object : Platform4
[11:57:46]	INFO    | -		Destroying Component Box Collider 3D
[11:57:46]	INFO    | -		Destroying Component 
[11:57:46]	INFO    | -		Destroying Component DirtBlock
[11:57:46]	INFO    | -		Destroying Component Transform
[11:57:46]	        |
[11:57:46]	        |------------------------------------------------------------------------
[11:57:46]	        |
[11:57:46]	INFO    | -	 Destroying Object : Platform3
[11:57:46]	INFO    | -		Destroying Component Box Collider 3D
[11:57:46]	INFO    | -		Destroying Component 
[11:57:46]	INFO    | -		Destroying Component DirtBlock
[11:57:46]	INFO    | -		Destroying Component Transform
[11:57:46]	        |
[11:57:46]	        |------------------------------------------------------------------------
[11:57:46]	        |
[11:57:46]	INFO    | -	 Destroying Object : Platform2
[11:57:46]	INFO    | -		Destroying Component Box Collider 3D
[11:57:46]	INFO    | -		Destroying Component 
[11:57:46]	INFO    | -		Destroying Component WallBlock
[11:57:46]	INFO    | -		Destroying Component Transform
[11:57:46]	        |
[11:57:46]	        |------------------------------------------------------------------------
[11:57:46]	        |
[11:57:46]	INFO    | -	 Destroying Object : PlatformGround
[11:57:46]	INFO    | -		Destroying Component Box Collider 3D
[11:57:46]	INFO    | -		Destroying Component 
[11:57:46]	INFO    | -		Destroying Component WallBlock
[11:57:46]	INFO    | -		Destroying Component Transform
[11:57:46]	        |
[11:57:46]	        |------------------------------------------------------------------------
[11:57:46]	        |
[11:57:46]	INFO    | Closing program...
