[11:39:52]	SUCCESS | Loaded texture "Assets/none.png"
[11:40:12]	INFO    | +	 Adding transform data to new gameObject
[11:40:12]	INFO    | +	 Adding Model to new gameObject
[11:40:12]	        |
[11:40:12]	        |------------------------------------------------------------------------
[11:40:12]	        |
[11:40:12]	INFO    | +	 Adding box collider 3D to new gameObject
[11:40:12]	        |
[11:40:12]	        |------------------------------------------------------------------------
[11:40:12]	        |
[11:40:12]	INFO    | + Loading Game Object "Platform5"
[11:40:12]	INFO    | +	 Adding transform data to new gameObject
[11:40:12]	INFO    | +	 Adding Model to new gameObject
[11:40:12]	        |
[11:40:12]	        |------------------------------------------------------------------------
[11:40:12]	        |
[11:40:12]	INFO    | +	 Adding box collider 3D to new gameObject
[11:40:12]	        |
[11:40:12]	        |------------------------------------------------------------------------
[11:40:12]	        |
[11:40:12]	INFO    | + Loading Game Object "Wall_SciFi_01"
[11:40:12]	INFO    | +	 Adding transform data to new gameObject
[11:40:12]	INFO    | +	 Adding Model to new gameObject
[11:40:12]	INFO    | +		 Loading new OBJ file
[11:40:12]	        |
[11:40:12]	        |------------------------------------------------------------------------
[11:40:12]	        |
[11:40:12]	SUCCESS | Loaded file "Assets/scifi_01.obj"
[11:40:12]	ERROR   | Failed to open file "Assets/TexturCom_Scifi_Panel.mtl"
[11:40:12]	        |
[11:40:12]	        |------------------------------------------------------------------------
[11:40:12]	        |
[11:40:12]	INFO    | + Loading Game Object "Player"
[11:40:12]	INFO    | +	 Adding transform data to new gameObject
[11:40:12]	INFO    | +	 Adding player script to new gameObject
[11:40:12]	INFO    | +	 Adding light to new gameObject
[11:40:12]	INFO    | +	 Adding sphere collider 3D to new gameObject
[11:40:12]	        |
[11:40:12]	        |------------------------------------------------------------------------
[11:40:12]	        |
[11:40:12]	INFO    | + Loading Game Object "PlayerGFX"
[11:40:12]	INFO    | +	 Adding transform data to new gameObject
[11:40:12]	INFO    | +	 Adding Model to new gameObject
[11:40:12]	INFO    | +		 Loading new OBJ file
[11:40:12]	        |
[11:40:12]	        |------------------------------------------------------------------------
[11:40:12]	        |
[11:40:12]	SUCCESS | Loaded file "Assets/Shapes/sphere.obj"
[11:40:12]	SUCCESS | Loaded file "Assets/Shapes/sphere.mtl"
[11:40:12]	SUCCESS | Loaded file "Assets/Shapes/sphere.mtl"
[11:40:12]	        |
[11:40:12]	        |------------------------------------------------------------------------
[11:40:12]	        |
[11:40:12]	INFO    | + Loading Game Object "Main_Camera"
[11:40:12]	INFO    | +	 Adding transform data to new gameObject
[11:40:12]	INFO    | +	 Adding camera to new gameObject
[11:40:12]	        |
[11:40:12]	        |------------------------------------------------------------------------
[11:40:12]	        |
[11:40:12]	INFO    | + Loading Game Object "Light_01"
[11:40:12]	INFO    | +	 Adding transform data to new gameObject
[11:40:12]	INFO    | +	 Adding light to new gameObject
[11:40:12]	        |
[11:40:12]	        |------------------------------------------------------------------------
[11:40:12]	        |
[11:40:12]	INFO    | + Loading Game Object "Light_02"
[11:40:12]	INFO    | +	 Adding transform data to new gameObject
[11:40:12]	INFO    | +	 Adding light to new gameObject
[11:40:12]	        |
[11:40:12]	        |------------------------------------------------------------------------
[11:40:12]	        |
[11:40:12]	INFO    | + Loading Game Object "Light_03"
[11:40:12]	INFO    | +	 Adding transform data to new gameObject
[11:40:12]	INFO    | +	 Adding light to new gameObject
[11:40:12]	        |
[11:40:12]	        |------------------------------------------------------------------------
[11:40:12]	        |
[11:40:12]	INFO    | + Loading Game Object "BackGroungPauseMenu"
[11:40:12]	INFO    | +	 Adding transform data to new gameObject
[11:40:12]	INFO    | +	 Adding Sprite to new gameObject
[11:40:12]	SUCCESS | Loaded texture "Assets/BlankSprite.png"
[11:40:12]	        |
[11:40:12]	        |------------------------------------------------------------------------
[11:40:12]	        |
[11:40:12]	INFO    | + Loading Game Object "Button_01"
[11:40:12]	INFO    | +	 Adding transform data to new gameObject
[11:40:12]	INFO    | +	 Adding Sprite to new gameObject
[11:40:12]	SUCCESS | Loaded texture "Assets/ButtonResume.png"
[11:40:12]	INFO    | +	 Adding button script to new gameObject
[11:40:12]	INFO    | +	 Adding box collider 2D to new gameObject
[11:40:12]	        |
[11:40:12]	        |------------------------------------------------------------------------
[11:40:12]	        |
[11:40:12]	INFO    | + Loading Game Object "Button_02"
[11:40:12]	INFO    | +	 Adding transform data to new gameObject
[11:40:12]	INFO    | +	 Adding Sprite to new gameObject
[11:40:12]	SUCCESS | Loaded texture "Assets/ButtonSave.png"
[11:40:12]	INFO    | +	 Adding button script to new gameObject
[11:40:12]	INFO    | +	 Adding box collider 2D to new gameObject
[11:40:12]	        |
[11:40:12]	        |------------------------------------------------------------------------
[11:40:12]	        |
[11:40:12]	INFO    | + Loading Game Object "Button_03"
[11:40:12]	INFO    | +	 Adding transform data to new gameObject
[11:40:12]	INFO    | +	 Adding Sprite to new gameObject
[11:40:12]	SUCCESS | Loaded texture "Assets/ButtonBack.png"
[11:40:12]	INFO    | +	 Adding button script to new gameObject
[11:40:12]	INFO    | +	 Adding box collider 2D to new gameObject
[11:40:12]	        |
[11:40:12]	        |------------------------------------------------------------------------
[11:40:12]	        |
[11:40:12]	INFO    | + Loading Game Object "Menu"
[11:40:12]	INFO    | +	 Adding transform data to new gameObject
[11:40:12]	        |
[11:40:12]	        |------------------------------------------------------------------------
[11:40:12]	        |
[11:40:12]	INFO    | +	 Transform parent found
[11:40:12]	INFO    | +	 Transform parent found
[11:40:12]	INFO    | +	 Transform parent found
[11:40:12]	INFO    | +	 Transform parent found
[11:40:12]	INFO    | +	 Transform parent found
[11:40:12]	INFO    | +	 Transform parent found
[11:40:12]	        |
[11:40:12]	        |------------------------------------------------------------------------
[11:40:12]	        |
[11:40:12]	SUCCESS | Successfully loaded a new scene
[11:43:39]	INFO    | - Destroying Graph
[11:43:39]	INFO    | - Unloading scene
[11:43:39]	        |
[11:43:39]	        |------------------------------------------------------------------------
[11:43:39]	        |
[11:43:39]	INFO    | -	 Destroying Object : Loading
[11:43:39]	INFO    | -		Destroying Component Sprite
[11:43:39]	INFO    | -		Destroying Component Transform
[11:43:39]	        |
[11:43:39]	        |------------------------------------------------------------------------
[11:43:39]	        |
[11:43:39]	INFO    | -	 Destroying Object : Loading
[11:43:39]	INFO    | -		Destroying Component Sprite
[11:43:39]	INFO    | -		Destroying Component Transform
[11:43:39]	        |
[11:43:39]	        |------------------------------------------------------------------------
[11:43:39]	        |
[11:43:39]	INFO    | -	 Destroying Object : Button_03
[11:43:39]	INFO    | -		Destroying Component Box Collider 2D
[11:43:39]	INFO    | -		Destroying Component Button
[11:43:39]	INFO    | -		Destroying Component Sprite
[11:43:39]	INFO    | -		Destroying Component Transform
[11:43:39]	        |
[11:43:39]	        |------------------------------------------------------------------------
[11:43:39]	        |
[11:43:39]	INFO    | -	 Destroying Object : Button_02
[11:43:39]	INFO    | -		Destroying Component Box Collider 2D
[11:43:39]	INFO    | -		Destroying Component Button
[11:43:39]	INFO    | -		Destroying Component Sprite
[11:43:39]	INFO    | -		Destroying Component Transform
[11:43:39]	        |
[11:43:39]	        |------------------------------------------------------------------------
[11:43:39]	        |
[11:43:39]	INFO    | -	 Destroying Object : Button_01
[11:43:39]	INFO    | -		Destroying Component Box Collider 2D
[11:43:39]	INFO    | -		Destroying Component Button
[11:43:39]	INFO    | -		Destroying Component Sprite
[11:43:39]	INFO    | -		Destroying Component Transform
[11:43:39]	        |
[11:43:39]	        |------------------------------------------------------------------------
[11:43:39]	        |
[11:43:39]	INFO    | -	 Destroying Object : BackGroung
[11:43:39]	INFO    | -		Destroying Component Sprite
[11:43:39]	INFO    | -		Destroying Component Transform
[11:43:39]	        |
[11:43:39]	        |------------------------------------------------------------------------
[11:43:39]	        |
[11:43:39]	INFO    | - Unloading scene
[11:43:39]	        |
[11:43:39]	        |------------------------------------------------------------------------
[11:43:39]	        |
[11:43:39]	INFO    | -	 Destroying Object : Menu
[11:43:39]	INFO    | -		Destroying Component PauseMenu
[11:43:39]	INFO    | -		Destroying Component Transform
[11:43:39]	        |
[11:43:39]	        |------------------------------------------------------------------------
[11:43:39]	        |
[11:43:39]	INFO    | -	 Destroying Object : Button_03
[11:43:39]	INFO    | -		Destroying Component Box Collider 2D
[11:43:39]	INFO    | -		Destroying Component Button
[11:43:39]	INFO    | -		Destroying Component Sprite
[11:43:39]	INFO    | -		Destroying Component Transform
[11:43:39]	        |
[11:43:39]	        |------------------------------------------------------------------------
[11:43:39]	        |
[11:43:39]	INFO    | -	 Destroying Object : Button_02
[11:43:39]	INFO    | -		Destroying Component Box Collider 2D
[11:43:39]	INFO    | -		Destroying Component Button
[11:43:39]	INFO    | -		Destroying Component Sprite
[11:43:39]	INFO    | -		Destroying Component Transform
[11:43:39]	        |
[11:43:39]	        |------------------------------------------------------------------------
[11:43:39]	        |
[11:43:39]	INFO    | -	 Destroying Object : Button_01
[11:43:39]	INFO    | -		Destroying Component Box Collider 2D
[11:43:39]	INFO    | -		Destroying Component Button
[11:43:39]	INFO    | -		Destroying Component Sprite
[11:43:39]	INFO    | -		Destroying Component Transform
[11:43:39]	        |
[11:43:39]	        |------------------------------------------------------------------------
[11:43:39]	        |
[11:43:39]	INFO    | -	 Destroying Object : BackGroungPauseMenu
[11:43:39]	INFO    | -		Destroying Component Sprite
[11:43:39]	INFO    | -		Destroying Component Transform
[11:43:39]	        |
[11:43:39]	        |------------------------------------------------------------------------
[11:43:39]	        |
[11:43:39]	INFO    | -	 Destroying Object : Light_03
[11:43:39]	INFO    | -		Destroying Component Light
[11:43:39]	INFO    | -		Destroying Component Transform
[11:43:39]	        |
[11:43:39]	        |------------------------------------------------------------------------
[11:43:39]	        |
[11:43:39]	INFO    | -	 Destroying Object : Light_02
[11:43:39]	INFO    | -		Destroying Component Light
[11:43:39]	INFO    | -		Destroying Component Transform
[11:43:39]	        |
[11:43:39]	        |------------------------------------------------------------------------
[11:43:39]	        |
[11:43:39]	INFO    | -	 Destroying Object : Light_01
[11:43:39]	INFO    | -		Destroying Component Light
[11:43:39]	INFO    | -		Destroying Component Transform
[11:43:39]	        |
[11:43:39]	        |------------------------------------------------------------------------
[11:43:39]	        |
[11:43:39]	INFO    | -	 Destroying Object : Main_Camera
[11:43:39]	INFO    | -		Destroying Component Camera
[11:43:39]	INFO    | -		Destroying Component Transform
[11:43:39]	        |
[11:43:39]	        |------------------------------------------------------------------------
[11:43:39]	        |
[11:43:39]	INFO    | -	 Destroying Object : PlayerGFX
[11:43:39]	INFO    | -		Destroying Component Sphere
[11:43:39]	INFO    | -		Destroying Component Transform
[11:43:39]	        |
[11:43:39]	        |------------------------------------------------------------------------
[11:43:39]	        |
[11:43:39]	INFO    | -	 Destroying Object : Player
[11:43:39]	INFO    | -		Destroying Component Sphere Collider 3D
[11:43:39]	INFO    | -		Destroying Component 
[11:43:39]	INFO    | -		Destroying Component RigidBody 3D
[11:43:39]	INFO    | -		Destroying Component 
[11:43:39]	INFO    | -		Destroying Component Player
[11:43:39]	INFO    | -		Destroying Component Transform
[11:43:39]	        |
[11:43:39]	        |------------------------------------------------------------------------
[11:43:39]	        |
[11:43:39]	INFO    | -	 Destroying Object : Wall_SciFi_01
[11:43:39]	INFO    | -		Destroying Component SciFi_01
[11:43:39]	INFO    | -		Destroying Component Transform
[11:43:39]	        |
[11:43:39]	        |------------------------------------------------------------------------
[11:43:39]	        |
[11:43:39]	INFO    | -	 Destroying Object : Platform5
[11:43:39]	INFO    | -		Destroying Component Box Collider 3D
[11:43:39]	INFO    | -		Destroying Component 
[11:43:39]	INFO    | -		Destroying Component DirtBlock
[11:43:39]	INFO    | -		Destroying Component Transform
[11:43:39]	        |
[11:43:39]	        |------------------------------------------------------------------------
[11:43:39]	        |
[11:43:39]	INFO    | -	 Destroying Object : Platform4
[11:43:39]	INFO    | -		Destroying Component Box Collider 3D
[11:43:39]	INFO    | -		Destroying Component 
[11:43:39]	INFO    | -		Destroying Component DirtBlock
[11:43:39]	INFO    | -		Destroying Component Transform
[11:43:39]	        |
[11:43:39]	        |------------------------------------------------------------------------
[11:43:39]	        |
[11:43:39]	INFO    | -	 Destroying Object : Platform3
[11:43:39]	INFO    | -		Destroying Component Box Collider 3D
[11:43:39]	INFO    | -		Destroying Component 
[11:43:39]	INFO    | -		Destroying Component DirtBlock
[11:43:39]	INFO    | -		Destroying Component Transform
[11:43:39]	        |
[11:43:39]	        |------------------------------------------------------------------------
[11:43:39]	        |
[11:43:39]	INFO    | -	 Destroying Object : Platform2
[11:43:39]	INFO    | -		Destroying Component Box Collider 3D
[11:43:39]	INFO    | -		Destroying Component 
[11:43:39]	INFO    | -		Destroying Component WallBlock
[11:43:39]	INFO    | -		Destroying Component Transform
[11:43:39]	        |
[11:43:39]	        |------------------------------------------------------------------------
[11:43:39]	        |
[11:43:39]	INFO    | -	 Destroying Object : PlatformGround
[11:43:39]	INFO    | -		Destroying Component Box Collider 3D
[11:43:39]	INFO    | -		Destroying Component 
[11:43:39]	INFO    | -		Destroying Component WallBlock
[11:43:39]	INFO    | -		Destroying Component Transform
[11:43:39]	        |
[11:43:39]	        |------------------------------------------------------------------------
[11:43:39]	        |
[11:43:39]	INFO    | Closing program...
