[11:25:56]	SUCCESS | Loaded texture "Assets/none.png"
[11:25:58]	INFO    | +	 Adding Sprite to new gameObject
[11:25:58]	SUCCESS | Loaded texture "Assets/Loading.png"
[11:25:58]	        |
[11:25:58]	        |------------------------------------------------------------------------
[11:25:58]	        |
[11:25:58]	INFO    | + Loading Game Object "Loading"
[11:25:58]	INFO    | +	 Adding transform data to new gameObject
[11:25:58]	INFO    | +	 Adding Sprite to new gameObject
[11:25:58]	SUCCESS | Loaded texture "Assets/Loading.png"
[11:25:58]	        |
[11:25:58]	        |------------------------------------------------------------------------
[11:25:58]	        |
[11:25:58]	INFO    | +	 Transform parent found
[11:25:58]	INFO    | +	 Transform parent found
[11:25:58]	        |
[11:25:58]	        |------------------------------------------------------------------------
[11:25:58]	        |
[11:25:58]	SUCCESS | Successfully loaded a new scene
[11:26:00]	INFO    | + Loading Game Object "PlatformGround"
[11:26:00]	INFO    | +	 Adding transform data to new gameObject
[11:26:00]	INFO    | + Loading Shaders "Resource/Shader/Default.shad"
[11:26:00]	SUCCESS | Vertex shader ->	Successfully compiled
[11:26:00]	SUCCESS | Fragment shader ->	Successfully compiled
[11:26:00]	SUCCESS | Shader program ->	Successfully linked
[11:26:00]	INFO    | +	 Adding Model to new gameObject
[11:26:00]	INFO    | +		 Loading new OBJ file
[11:26:00]	        |
[11:26:00]	        |------------------------------------------------------------------------
[11:26:00]	        |
[11:26:00]	SUCCESS | Loaded file "Assets/wallrock.obj"
[11:26:00]	SUCCESS | Loaded file "Assets/wallrock.mtl"
[11:26:05]	SUCCESS | Loaded texture "Assets/wall_rock_basecolor.png"
[11:26:05]	SUCCESS | Loaded file "Assets/dirt.mtl"
[11:26:08]	SUCCESS | Loaded texture "Assets/Dirt_basecolor.png"
[11:26:08]	INFO    | +	 Adding box collider 3D to new gameObject
[11:26:08]	        |
[11:26:08]	        |------------------------------------------------------------------------
[11:26:08]	        |
[11:26:08]	INFO    | + Loading Game Object "Platform2"
[11:26:08]	INFO    | +	 Adding transform data to new gameObject
[11:26:08]	INFO    | +	 Adding Model to new gameObject
[11:26:08]	        |
[11:26:08]	        |------------------------------------------------------------------------
[11:26:08]	        |
[11:26:08]	SUCCESS | Loaded file "Assets/wallrock.mtl"
[11:26:13]	SUCCESS | Loaded texture "Assets/wall_rock_basecolor.png"
[11:26:13]	INFO    | +	 Adding box collider 3D to new gameObject
[11:26:13]	        |
[11:26:13]	        |------------------------------------------------------------------------
[11:26:13]	        |
[11:26:13]	INFO    | + Loading Game Object "Platform3"
[11:26:13]	INFO    | +	 Adding transform data to new gameObject
[11:26:13]	INFO    | +	 Adding Model to new gameObject
[11:26:13]	INFO    | +		 Loading new OBJ file
[11:26:13]	        |
[11:26:13]	        |------------------------------------------------------------------------
[11:26:13]	        |
[11:26:13]	SUCCESS | Loaded file "Assets/dirt.obj"
[11:26:13]	SUCCESS | Loaded file "Assets/dirt.mtl"
[11:26:16]	SUCCESS | Loaded texture "Assets/Dirt_basecolor.png"
[11:26:16]	INFO    | +	 Adding box collider 3D to new gameObject
[11:26:16]	        |
[11:26:16]	        |------------------------------------------------------------------------
[11:26:16]	        |
[11:26:16]	INFO    | + Loading Game Object "Platform4"
[11:26:16]	INFO    | +	 Adding transform data to new gameObject
[11:26:16]	INFO    | +	 Adding Model to new gameObject
[11:26:16]	        |
[11:26:16]	        |------------------------------------------------------------------------
[11:26:16]	        |
[11:26:16]	INFO    | +	 Adding box collider 3D to new gameObject
[11:26:16]	        |
[11:26:16]	        |------------------------------------------------------------------------
[11:26:16]	        |
[11:26:16]	INFO    | + Loading Game Object "Platform5"
[11:26:16]	INFO    | +	 Adding transform data to new gameObject
[11:26:16]	INFO    | +	 Adding Model to new gameObject
[11:26:16]	        |
[11:26:16]	        |------------------------------------------------------------------------
[11:26:16]	        |
[11:26:16]	INFO    | +	 Adding box collider 3D to new gameObject
[11:26:16]	        |
[11:26:16]	        |------------------------------------------------------------------------
[11:26:16]	        |
[11:26:16]	INFO    | + Loading Game Object "Player"
[11:26:16]	INFO    | +	 Adding transform data to new gameObject
[11:26:16]	INFO    | +	 Adding player script to new gameObject
[11:26:16]	INFO    | +	 Adding light to new gameObject
[11:26:16]	INFO    | +	 Adding sphere collider 3D to new gameObject
[11:26:16]	        |
[11:26:16]	        |------------------------------------------------------------------------
[11:26:16]	        |
[11:26:16]	INFO    | + Loading Game Object "PlayerGFX"
[11:26:16]	INFO    | +	 Adding transform data to new gameObject
[11:26:16]	INFO    | +	 Adding Model to new gameObject
[11:26:16]	INFO    | +		 Loading new OBJ file
[11:26:16]	        |
[11:26:16]	        |------------------------------------------------------------------------
[11:26:16]	        |
[11:26:16]	SUCCESS | Loaded file "Assets/Shapes/sphere.obj"
[11:26:16]	SUCCESS | Loaded file "Assets/Shapes/sphere.mtl"
[11:26:16]	SUCCESS | Loaded file "Assets/Shapes/sphere.mtl"
[11:26:16]	        |
[11:26:16]	        |------------------------------------------------------------------------
[11:26:16]	        |
[11:26:16]	INFO    | + Loading Game Object "Main_Camera"
[11:26:16]	INFO    | +	 Adding transform data to new gameObject
[11:26:16]	INFO    | +	 Adding camera to new gameObject
[11:26:16]	        |
[11:26:16]	        |------------------------------------------------------------------------
[11:26:16]	        |
[11:26:16]	INFO    | + Loading Game Object "Light_01"
[11:26:16]	INFO    | +	 Adding transform data to new gameObject
[11:26:16]	INFO    | +	 Adding light to new gameObject
[11:26:16]	        |
[11:26:16]	        |------------------------------------------------------------------------
[11:26:16]	        |
[11:26:16]	INFO    | + Loading Game Object "Light_02"
[11:26:16]	INFO    | +	 Adding transform data to new gameObject
[11:26:16]	INFO    | +	 Adding light to new gameObject
[11:26:16]	        |
[11:26:16]	        |------------------------------------------------------------------------
[11:26:16]	        |
[11:26:16]	INFO    | + Loading Game Object "Light_03"
[11:26:16]	INFO    | +	 Adding transform data to new gameObject
[11:26:16]	INFO    | +	 Adding light to new gameObject
[11:26:16]	        |
[11:26:16]	        |------------------------------------------------------------------------
[11:26:16]	        |
[11:26:16]	INFO    | + Loading Game Object "BackGroungPauseMenu"
[11:26:16]	INFO    | +	 Adding transform data to new gameObject
[11:26:16]	INFO    | +	 Adding Sprite to new gameObject
[11:26:16]	SUCCESS | Loaded texture "Assets/BlankSprite.png"
[11:26:16]	        |
[11:26:16]	        |------------------------------------------------------------------------
[11:26:16]	        |
[11:26:16]	INFO    | + Loading Game Object "Button_01"
[11:26:16]	INFO    | +	 Adding transform data to new gameObject
[11:26:16]	INFO    | +	 Adding Sprite to new gameObject
[11:26:16]	SUCCESS | Loaded texture "Assets/ButtonResume.png"
[11:26:16]	INFO    | +	 Adding button script to new gameObject
[11:26:16]	INFO    | +	 Adding box collider 2D to new gameObject
[11:26:16]	        |
[11:26:16]	        |------------------------------------------------------------------------
[11:26:16]	        |
[11:26:16]	INFO    | + Loading Game Object "Button_02"
[11:26:16]	INFO    | +	 Adding transform data to new gameObject
[11:26:16]	INFO    | +	 Adding Sprite to new gameObject
[11:26:16]	SUCCESS | Loaded texture "Assets/ButtonSave.png"
[11:26:16]	INFO    | +	 Adding button script to new gameObject
[11:26:16]	INFO    | +	 Adding box collider 2D to new gameObject
[11:26:16]	        |
[11:26:16]	        |------------------------------------------------------------------------
[11:26:16]	        |
[11:26:16]	INFO    | + Loading Game Object "Button_03"
[11:26:16]	INFO    | +	 Adding transform data to new gameObject
[11:26:16]	INFO    | +	 Adding Sprite to new gameObject
[11:26:16]	SUCCESS | Loaded texture "Assets/ButtonBack.png"
[11:26:16]	INFO    | +	 Adding button script to new gameObject
[11:26:16]	INFO    | +	 Adding box collider 2D to new gameObject
[11:26:16]	        |
[11:26:16]	        |------------------------------------------------------------------------
[11:26:16]	        |
[11:26:16]	INFO    | + Loading Game Object "Menu"
[11:26:16]	INFO    | +	 Adding transform data to new gameObject
[11:26:16]	        |
[11:26:16]	        |------------------------------------------------------------------------
[11:26:16]	        |
[11:26:16]	INFO    | +	 Transform parent found
[11:26:16]	INFO    | +	 Transform parent found
[11:26:16]	INFO    | +	 Transform parent found
[11:26:16]	INFO    | +	 Transform parent found
[11:26:16]	INFO    | +	 Transform parent found
[11:26:16]	INFO    | +	 Transform parent found
[11:26:16]	        |
[11:26:16]	        |------------------------------------------------------------------------
[11:26:16]	        |
[11:26:16]	SUCCESS | Successfully loaded a new scene
[11:29:19]	INFO    | - Destroying Graph
[11:29:19]	INFO    | - Unloading scene
[11:29:19]	        |
[11:29:19]	        |------------------------------------------------------------------------
[11:29:19]	        |
[11:29:19]	INFO    | -	 Destroying Object : Loading
[11:29:19]	INFO    | -		Destroying Component Sprite
[11:29:19]	INFO    | -		Destroying Component Transform
[11:29:19]	        |
[11:29:19]	        |------------------------------------------------------------------------
[11:29:19]	        |
[11:29:19]	INFO    | -	 Destroying Object : Loading
[11:29:19]	INFO    | -		Destroying Component Sprite
[11:29:19]	INFO    | -		Destroying Component Transform
[11:29:19]	        |
[11:29:19]	        |------------------------------------------------------------------------
[11:29:19]	        |
[11:29:19]	INFO    | -	 Destroying Object : Button_03
[11:29:19]	INFO    | -		Destroying Component Box Collider 2D
[11:29:19]	INFO    | -		Destroying Component Button
[11:29:19]	INFO    | -		Destroying Component Sprite
[11:29:19]	INFO    | -		Destroying Component Transform
[11:29:19]	        |
[11:29:19]	        |------------------------------------------------------------------------
[11:29:19]	        |
[11:29:19]	INFO    | -	 Destroying Object : Button_02
[11:29:19]	INFO    | -		Destroying Component Box Collider 2D
[11:29:19]	INFO    | -		Destroying Component Button
[11:29:19]	INFO    | -		Destroying Component Sprite
[11:29:19]	INFO    | -		Destroying Component Transform
[11:29:19]	        |
[11:29:19]	        |------------------------------------------------------------------------
[11:29:19]	        |
[11:29:19]	INFO    | -	 Destroying Object : Button_01
[11:29:19]	INFO    | -		Destroying Component Box Collider 2D
[11:29:19]	INFO    | -		Destroying Component Button
[11:29:19]	INFO    | -		Destroying Component Sprite
[11:29:19]	INFO    | -		Destroying Component Transform
[11:29:19]	        |
[11:29:19]	        |------------------------------------------------------------------------
[11:29:19]	        |
[11:29:19]	INFO    | -	 Destroying Object : BackGroung
[11:29:19]	INFO    | -		Destroying Component Sprite
[11:29:19]	INFO    | -		Destroying Component Transform
[11:29:19]	        |
[11:29:19]	        |------------------------------------------------------------------------
[11:29:19]	        |
[11:29:19]	INFO    | - Unloading scene
[11:29:19]	        |
[11:29:19]	        |------------------------------------------------------------------------
[11:29:19]	        |
[11:29:19]	INFO    | -	 Destroying Object : Menu
[11:29:19]	INFO    | -		Destroying Component PauseMenu
[11:29:19]	INFO    | -		Destroying Component Transform
[11:29:19]	        |
[11:29:19]	        |------------------------------------------------------------------------
[11:29:19]	        |
[11:29:19]	INFO    | -	 Destroying Object : Button_03
[11:29:19]	INFO    | -		Destroying Component Box Collider 2D
[11:29:19]	INFO    | -		Destroying Component Button
[11:29:19]	INFO    | -		Destroying Component Sprite
[11:29:19]	INFO    | -		Destroying Component Transform
[11:29:19]	        |
[11:29:19]	        |------------------------------------------------------------------------
[11:29:19]	        |
[11:29:19]	INFO    | -	 Destroying Object : Button_02
[11:29:19]	INFO    | -		Destroying Component Box Collider 2D
[11:29:19]	INFO    | -		Destroying Component Button
[11:29:19]	INFO    | -		Destroying Component Sprite
[11:29:19]	INFO    | -		Destroying Component Transform
[11:29:19]	        |
[11:29:19]	        |------------------------------------------------------------------------
[11:29:19]	        |
[11:29:19]	INFO    | -	 Destroying Object : Button_01
[11:29:19]	INFO    | -		Destroying Component Box Collider 2D
[11:29:19]	INFO    | -		Destroying Component Button
[11:29:19]	INFO    | -		Destroying Component Sprite
[11:29:19]	INFO    | -		Destroying Component Transform
[11:29:19]	        |
[11:29:19]	        |------------------------------------------------------------------------
[11:29:19]	        |
[11:29:19]	INFO    | -	 Destroying Object : BackGroungPauseMenu
[11:29:19]	INFO    | -		Destroying Component Sprite
[11:29:19]	INFO    | -		Destroying Component Transform
[11:29:19]	        |
[11:29:19]	        |------------------------------------------------------------------------
[11:29:19]	        |
[11:29:19]	INFO    | -	 Destroying Object : Light_03
[11:29:19]	INFO    | -		Destroying Component Light
[11:29:19]	INFO    | -		Destroying Component Transform
[11:29:19]	        |
[11:29:19]	        |------------------------------------------------------------------------
[11:29:19]	        |
[11:29:19]	INFO    | -	 Destroying Object : Light_02
[11:29:19]	INFO    | -		Destroying Component Light
[11:29:19]	INFO    | -		Destroying Component Transform
[11:29:19]	        |
[11:29:19]	        |------------------------------------------------------------------------
[11:29:19]	        |
[11:29:19]	INFO    | -	 Destroying Object : Light_01
[11:29:19]	INFO    | -		Destroying Component Light
[11:29:19]	INFO    | -		Destroying Component Transform
[11:29:19]	        |
[11:29:19]	        |------------------------------------------------------------------------
[11:29:19]	        |
[11:29:19]	INFO    | -	 Destroying Object : Main_Camera
[11:29:19]	INFO    | -		Destroying Component Camera
[11:29:19]	INFO    | -		Destroying Component Transform
[11:29:19]	        |
[11:29:19]	        |------------------------------------------------------------------------
[11:29:19]	        |
[11:29:19]	INFO    | -	 Destroying Object : PlayerGFX
[11:29:19]	INFO    | -		Destroying Component Sphere
[11:29:19]	INFO    | -		Destroying Component Transform
[11:29:19]	        |
[11:29:19]	        |------------------------------------------------------------------------
[11:29:19]	        |
[11:29:19]	INFO    | -	 Destroying Object : Player
[11:29:19]	INFO    | -		Destroying Component Sphere Collider 3D
[11:29:19]	INFO    | -		Destroying Component 
[11:29:19]	INFO    | -		Destroying Component RigidBody 3D
[11:29:19]	INFO    | -		Destroying Component 
[11:29:19]	INFO    | -		Destroying Component Player
[11:29:19]	INFO    | -		Destroying Component Transform
[11:29:19]	        |
[11:29:19]	        |------------------------------------------------------------------------
[11:29:19]	        |
[11:29:19]	INFO    | -	 Destroying Object : Platform5
[11:29:19]	INFO    | -		Destroying Component Box Collider 3D
[11:29:19]	INFO    | -		Destroying Component 
[11:29:19]	INFO    | -		Destroying Component DirtBlock
[11:29:19]	INFO    | -		Destroying Component Transform
[11:29:19]	        |
[11:29:19]	        |------------------------------------------------------------------------
[11:29:19]	        |
[11:29:19]	INFO    | -	 Destroying Object : Platform4
[11:29:19]	INFO    | -		Destroying Component Box Collider 3D
[11:29:19]	INFO    | -		Destroying Component 
[11:29:19]	INFO    | -		Destroying Component DirtBlock
[11:29:19]	INFO    | -		Destroying Component Transform
[11:29:19]	        |
[11:29:19]	        |------------------------------------------------------------------------
[11:29:19]	        |
[11:29:19]	INFO    | -	 Destroying Object : Platform3
[11:29:19]	INFO    | -		Destroying Component Box Collider 3D
[11:29:19]	INFO    | -		Destroying Component 
[11:29:19]	INFO    | -		Destroying Component DirtBlock
[11:29:19]	INFO    | -		Destroying Component Transform
[11:29:19]	        |
[11:29:19]	        |------------------------------------------------------------------------
[11:29:19]	        |
[11:29:19]	INFO    | -	 Destroying Object : Platform2
[11:29:19]	INFO    | -		Destroying Component Box Collider 3D
[11:29:19]	INFO    | -		Destroying Component 
[11:29:19]	INFO    | -		Destroying Component WallBlock
[11:29:19]	INFO    | -		Destroying Component Transform
[11:29:19]	        |
[11:29:19]	        |------------------------------------------------------------------------
[11:29:19]	        |
[11:29:19]	INFO    | -	 Destroying Object : PlatformGround
[11:29:19]	INFO    | -		Destroying Component Box Collider 3D
[11:29:19]	INFO    | -		Destroying Component 
[11:29:19]	INFO    | -		Destroying Component WallBlock
[11:29:19]	INFO    | -		Destroying Component Transform
[11:29:19]	        |
[11:29:19]	        |------------------------------------------------------------------------
[11:29:19]	        |
[11:29:19]	INFO    | Closing program...
